"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-05-07,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
10,0259(brokerage business),1097,964,10,0103(brokerage business),1306,-19,10,0275(brokerage business),1930,308
11,0018(brokerage business),908,364,11,0123(brokerage business),1182,42,11,0240(brokerage business),1038,109
12,0240(brokerage business),889,140,12,0137(brokerage business),1137,-25,12,0069(brokerage business),1015,798
13,0323(brokerage business),768,-39,13,0349(brokerage business),1027,6,13,0123(brokerage business),883,-9
14,0103(brokerage business),747,643,14,0253(brokerage business),1026,234,14,0253(brokerage business),728,296
15,0019(brokerage business),737,445,15,0042(brokerage business),1018,39,15,0009(brokerage business),609,158
16,0308(brokerage business),686,-51,16,0048(brokerage business),917,92,16,0003(brokerage business),509,-2
17,0088(brokerage business),668,-80,17,0268(brokerage business),868,-148,17,0261(brokerage business),429,-1
18,0186(brokerage business),399,264,18,0153(brokerage business),865,46,18,0274(brokerage business),397,-17
19,0271(brokerage business),393,101,19,0313(brokerage business),719,72,19,0323(brokerage business),355,52
20,0268(brokerage business),357,29,20,0007(brokerage business),718,61,20,0042(brokerage business),343,110
Total,,30773,14690,Total,,36998,3862,Total,,41554,3908
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：al2610,,,,,,,,,,2026-05-07,
1,0253(brokerage business),1412,30,1,0004(brokerage business),1897,-299,1,0148(brokerage business),5616,24
2,0081(brokerage business),1008,374,2,0148(brokerage business),1842,106,2,0249(brokerage business),2300,0
3,0272(brokerage business),840,681,3,0323(brokerage business),1686,204,3,0082(brokerage business),2252,0
4,0004(brokerage business),732,-32,4,0253(brokerage business),1209,314,4,0139(brokerage business),1697,1
5,0042(brokerage business),706,660,5,0003(brokerage business),1155,2,5,0059(brokerage business),1005,0
6,0069(brokerage business),592,320,6,0261(brokerage business),1008,0,6,0004(brokerage business),866,-11
7,0308(brokerage business),513,338,7,0069(brokerage business),925,148,7,0123(brokerage business),588,0
8,0088(brokerage business),421,86,8,0268(brokerage business),893,39,8,0327(brokerage business),495,2
9,0148(brokerage business),390,-181,9,0272(brokerage business),712,442,9,0009(brokerage business),457,-3
10,0018(brokerage business),384,312,10,0042(brokerage business),640,-564,10,0171(brokerage business),350,0
11,0240(brokerage business),364,115,11,0049(brokerage business),603,-6,11,0253(brokerage business),350,-8
12,0163(brokerage business),324,-98,12,0240(brokerage business),528,115,12,0240(brokerage business),264,29
13,0323(brokerage business),284,-297,13,0123(brokerage business),507,0,13,0312(brokerage business),252,0
14,0257(brokerage business),225,224,14,0163(brokerage business),418,-10,14,0275(brokerage business),212,-10
15,0137(brokerage business),214,1,15,0137(brokerage business),407,6,15,0272(brokerage business),164,-10
16,0271(brokerage business),206,169,16,0274(brokerage business),362,-57,16,0163(brokerage business),118,0
17,0274(brokerage business),186,-70,17,0103(brokerage business),327,-8,17,0069(brokerage business),83,44
18,0275(brokerage business),174,-133,18,0096(brokerage business),259,122,18,0034(brokerage business),62,-6
19,0096(brokerage business),170,149,19,0088(brokerage business),238,-419,19,0103(brokerage business),56,0
20,0259(brokerage business),160,-28,20,0007(brokerage business),232,0,20,0288(brokerage business),55,0
Total,,9305,2620,Total,,15848,135,Total,,17242,52
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：znall,,,,,,,2026-05-07,,,,
Name of FF Member/OSBP,259677,-3560,Name of FF Member/OSBP,177049,-677,Name of FF Member/OSBP,176108,-680,,,
Name of Non-FF Member/OSNBP,7,4,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,941,3,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2605,,,,,,,,,,2026-05-07,
1,0163(brokerage business),1120,-290,1,0148(brokerage business),1055,-500,1,0148(brokerage business),990,-30
2,0148(brokerage business),770,320,2,0004(brokerage business),1000,0,2,0315(brokerage business),620,-50
3,0004(brokerage business),610,215,3,0058(brokerage business),665,-55,3,0169(brokerage business),530,0
4,0003(brokerage business),430,370,4,0069(brokerage business),510,0,4,0052(brokerage business),415,-10
5,0308(brokerage business),335,80,5,0139(brokerage business),370,-35,5,0253(brokerage business),380,45
6,0271(brokerage business),240,120,6,0007(brokerage business),265,0,6,0004(brokerage business),305,-470
7,0049(brokerage business),185,20,7,0134(brokerage business),265,-5,7,0108(brokerage business),300,0
8,0029(brokerage business),140,15,8,0029(brokerage business),240,140,8,0049(brokerage business),155,-20
9,0069(brokerage business),130,85,9,0253(brokerage business),120,-35,9,0240(brokerage business),140,-5
10,0058(brokerage business),125,5,10,0048(brokerage business),95,0,10,0139(brokerage business),115,-35
11,0082(brokerage business),115,-460,11,0275(brokerage business),95,0,11,0059(brokerage business),110,0
12,0259(brokerage business),110,20,12,0034(brokerage business),80,0,12,0272(brokerage business),100,-10
13,0253(brokerage business),100,60,13,0009(brokerage business),75,0,13,0125(brokerage business),90,0
14,0240(brokerage business),95,-225,14,0123(brokerage business),60,20,14,0051(brokerage business),85,0
15,0009(brokerage business),85,-130,15,0163(brokerage business),55,-140,15,0163(brokerage business),85,-10
16,0121(brokerage business),80,70,16,0272(brokerage business),45,0,16,0009(brokerage business),75,-85
17,0123(brokerage business),80,-40,17,0308(brokerage business),45,-220,17,0023(brokerage business),65,0
18,0139(brokerage business),80,-250,18,0003(brokerage business),40,-165,18,0025(brokerage business),50,0
19,0315(brokerage business),50,20,19,0042(brokerage business),30,0,19,0043(brokerage business),40,-40
20,0043(brokerage business),40,39,20,0082(brokerage business),25,25,20,0095(brokerage business),35,0
Total,,4920,44,Total,,5135,-970,Total,,4685,-720
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2606,,,,,,,,,,2026-05-07,
1,0148(brokerage business),28713,2579,1,0163(brokerage business),11186,673,1,0148(brokerage business),7984,-443
2,0004(brokerage business),26157,-2078,2,0148(brokerage business),11112,-2,2,0004(brokerage business),6793,-369
3,0163(brokerage business),25259,2813,3,0004(brokerage business),9175,-574,3,0272(brokerage business),5692,-588
4,0253(brokerage business),9869,251,4,0088(brokerage business),3585,65,4,0003(brokerage business),4626,-83
5,0259(brokerage business),8996,1140,5,0323(brokerage business),3020,-77,5,0058(brokerage business),3668,310
6,0081(brokerage business),7427,-927,6,0308(brokerage business),2700,144,6,0315(brokerage business),3192,-166
7,0096(brokerage business),5236,2658,7,0003(brokerage business),2071,85,7,0139(brokerage business),3187,296
8,0272(brokerage business),5235,202,8,0096(brokerage business),1982,-137,8,0082(brokerage business),3177,53
9,0042(brokerage business),2380,684,9,0139(brokerage business),1970,-33,9,0163(brokerage business),2303,-386
10,0240(brokerage business),2358,373,10,0009(brokerage business),1761,105,10,0103(brokerage business),1948,38
11,0058(brokerage business),2234,576,11,0253(brokerage business),1741,-978,11,0077(brokerage business),1923,9
12,0298(brokerage business),2051,1093,12,0034(brokerage business),1620,241,12,0253(brokerage business),1859,83
13,0308(brokerage business),1941,356,13,0335(brokerage business),1582,-289,13,0239(brokerage business),1811,-407
14,0034(brokerage business),1847,-867,14,0268(brokerage business),1547,-102,14,0042(brokerage business),1696,459
15,0275(brokerage business),1831,-2521,15,0277(brokerage business),1425,-117,15,0108(brokerage business),1683,49
16,0274(brokerage business),1808,672,16,0059(brokerage business),1338,66,16,0052(brokerage business),1673,91
17,0389(brokerage business),1657,34,17,0069(brokerage business),1313,-38,17,0161(brokerage business),1645,112
18,0268(brokerage business),1590,130,18,0272(brokerage business),1308,-579,18,0069(brokerage business),1586,66
19,0049(brokerage business),1387,15,19,0103(brokerage business),1255,-178,19,0288(brokerage business),1571,-563
20,0277(brokerage business),1190,-321,20,0275(brokerage business),1253,-236,20,0335(brokerage business),1439,85
Total,,139166,6862,Total,,62944,-1961,Total,,59456,-1354
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2607,,,,,,,,,,2026-05-07,
1,0148(brokerage business),10733,-1271,1,0148(brokerage business),10076,-59,1,0148(brokerage business),8404,354
2,0163(brokerage business),8965,1871,2,0004(brokerage business),7871,-237,2,0088(brokerage business),3730,65
3,0004(brokerage business),5578,-533,3,0239(brokerage business),4345,72,3,0239(brokerage business),3201,-283
4,0253(brokerage business),3004,-941,4,0272(brokerage business),4243,1105,4,0004(brokerage business),2929,-51
5,0096(brokerage business),2585,-112,5,0253(brokerage business),3930,72,5,0272(brokerage business),2553,-162
6,0081(brokerage business),2486,524,6,0163(brokerage business),2360,-61,6,0321(brokerage business),2362,-14
7,0259(brokerage business),2209,1034,7,0268(brokerage business),2317,211,7,0163(brokerage business),2071,-174
8,0272(brokerage business),2005,556,8,0084(brokerage business),2097,0,8,0025(brokerage business),2029,5
9,0069(brokerage business),1374,-240,9,0308(brokerage business),2048,63,9,0049(brokerage business),1900,366
10,0239(brokerage business),967,-84,10,0335(brokerage business),1966,76,10,0081(brokerage business),1833,125
11,0320(brokerage business),747,298,11,0077(brokerage business),1893,32,11,0108(brokerage business),1791,302
12,0240(brokerage business),740,-160,12,0034(brokerage business),1329,15,12,0058(brokerage business),1580,160
13,0049(brokerage business),690,67,13,0123(brokerage business),1103,-5,13,0009(brokerage business),1569,258
14,0043(brokerage business),682,508,14,0323(brokerage business),960,22,14,0253(brokerage business),1224,80
15,0088(brokerage business),620,-463,15,0088(brokerage business),877,301,15,0003(brokerage business),1221,293
16,0274(brokerage business),598,338,16,0018(brokerage business),816,-24,16,0103(brokerage business),1124,23
17,0018(brokerage business),596,167,17,0240(brokerage business),791,-17,17,0082(brokerage business),1054,134
18,0335(brokerage business),563,-305,18,0103(brokerage business),672,-16,18,0315(brokerage business),918,164
19,0268(brokerage business),562,284,19,0096(brokerage business),644,26,19,0069(brokerage business),903,-378
20,0029(brokerage business),481,354,20,0003(brokerage business),621,18,20,0268(brokerage business),844,21
Total,,46185,1892,Total,,50959,1594,Total,,43240,1288
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：pball,,,,,,,2026-05-07,,,,
Name of FF Member/OSBP,151328,-96192,Name of FF Member/OSBP,106144,-5640,Name of FF Member/OSBP,106144,-5640,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：pb2605,,,,,,,,,,2026-05-07,
1,0139(brokerage business),265,265,1,0049(brokerage business),800,0,1,0148(brokerage business),3015,5
2,0009(brokerage business),130,100,2,0148(brokerage business),605,5,2,0272(brokerage business),800,0
3,0034(brokerage business),120,-50,3,0069(brokerage business),495,-90,3,0004(brokerage business),650,0
4,0308(brokerage business),120,80,4,0320(brokerage business),440,0,4,0051(brokerage business),120,0
5,0047(brokerage business),115,80,5,0272(brokerage business),405,-20,5,0315(brokerage business),110,-105
6,0315(brokerage business),105,-45,6,0004(brokerage business),360,0,6,0108(brokerage business),85,0
7,0069(brokerage business),90,-135,7,0139(brokerage business),300,-265,7,0049(brokerage business),80,0
8,0163(brokerage business),85,-460,8,0034(brokerage business),220,0,8,0320(brokerage business),70,0
9,0177(brokerage business),30,-10,9,0006(brokerage business),200,0,9,0077(brokerage business),60,0
10,0148(brokerage business),20,-175,10,0125(brokerage business),190,0,10,0025(brokerage business),50,0
11,0272(brokerage business),20,-485,11,0009(brokerage business),180,130,11,0299(brokerage business),45,0
12,0058(brokerage business),15,-335,12,0029(brokerage business),180,0,12,0034(brokerage business),25,-110
13,0321(brokerage business),15,0,13,0007(brokerage business),155,0,13,0103(brokerage business),10,0
14,0271(brokerage business),10,-140,14,0047(brokerage business),150,115,14,0058(brokerage business),5,5
15,0042(brokerage business),5,-40,15,0275(brokerage business),145,0,15,0163(brokerage business),5,5
16,0123(brokerage business),5,-65,16,0178(brokerage business),100,0,16,,,
17,0137(brokerage business),5,-74,17,0059(brokerage business),85,0,17,,,
18,0274(brokerage business),5,-180,18,0295(brokerage business),45,0,18,,,
19,,,,19,0073(brokerage business),30,0,19,,,
20,,,,20,0163(brokerage business),15,10,20,,,
Total,,1160,-1669,Total,,5100,-115,Total,,5130,-200
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：pb2606,,,,,,,,,,2026-05-07,
1,0163(brokerage business),17515,-2818,1,0148(brokerage business),9312,-312,1,0004(brokerage business),7819,77
2,0004(brokerage business),14828,-11633,2,0004(brokerage business),6874,-1501,2,0148(brokerage business),6317,-1897
3,0148(brokerage business),13039,-12173,3,0163(brokerage business),4852,-190,3,0272(brokerage business),5656,208
4,0253(brokerage business),9851,-4573,4,0288(brokerage business),2622,-356,4,0163(brokerage business),4336,1439
5,0081(brokerage business),5851,393,5,0240(brokerage business),2550,112,5,0049(brokerage business),3543,-375
6,0272(brokerage business),4171,-7429,6,0069(brokerage business),2441,445,6,0153(brokerage business),3376,372
7,0034(brokerage business),2649,594,7,0272(brokerage business),2183,-999,7,0082(brokerage business),2649,-195
8,0153(brokerage business),2034,-733,8,0253(brokerage business),1986,-549,8,0069(brokerage business),2381,-299
