"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-15,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2610,,,,,,,,,,2026-09-15,
1,8163(brokerage business),2081,-411,1,8004(brokerage business),3337,-103,1,8004(brokerage business),2301,-299
2,8004(brokerage business),1688,-632,2,8096(brokerage business),1470,1,2,8148(brokerage business),1608,-494
3,8148(brokerage business),1196,416,3,8148(brokerage business),1448,-518,3,8272(brokerage business),1582,-35
4,8275(brokerage business),946,-811,4,8253(brokerage business),877,-30,4,8177(brokerage business),1137,-163
5,8253(brokerage business),797,-130,5,8058(brokerage business),775,-63,5,8163(brokerage business),1076,3
6,8308(brokerage business),300,169,6,8077(brokerage business),722,0,6,8103(brokerage business),1024,0
7,8123(brokerage business),270,-164,7,8059(brokerage business),610,-1,7,8139(brokerage business),617,0
8,8272(brokerage business),245,-164,8,8389(brokerage business),508,-2,8,8019(brokerage business),592,-54
9,8151(brokerage business),244,173,9,8001(brokerage business),419,0,9,8240(brokerage business),583,-83
10,8268(brokerage business),238,23,10,8272(brokerage business),372,-4,10,8349(brokerage business),577,-23
11,8271(brokerage business),205,43,11,8171(brokerage business),332,0,11,8253(brokerage business),429,-9
12,8161(brokerage business),203,185,12,8153(brokerage business),329,-3,12,8123(brokerage business),387,-54
13,8177(brokerage business),183,67,13,8003(brokerage business),303,-50,13,8077(brokerage business),372,-3
14,8058(brokerage business),170,14,14,8095(brokerage business),271,-70,14,8275(brokerage business),298,-38
15,8305(brokerage business),130,130,15,8103(brokerage business),268,-26,15,8305(brokerage business),270,-130
16,8069(brokerage business),108,-9,16,8312(brokerage business),251,-1,16,8058(brokerage business),224,-67
17,8259(brokerage business),105,103,17,8163(brokerage business),249,118,17,8389(brokerage business),150,0
18,8019(brokerage business),94,-37,18,8123(brokerage business),232,-40,18,8069(brokerage business),141,-26
19,8240(brokerage business),94,-48,19,8274(brokerage business),200,0,19,8254(brokerage business),127,0
20,8298(brokerage business),88,58,20,8151(brokerage business),172,-165,20,8372(brokerage business),100,0
Total,,9385,-1025,Total,,13145,-957,Total,,13595,-1475
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2611,,,,,,,,,,2026-09-15,
1,8163(brokerage business),23624,-14967,1,8239(brokerage business),5791,-192,1,8004(brokerage business),9494,-396
2,8148(brokerage business),11252,-4497,2,8148(brokerage business),5782,-630,2,8148(brokerage business),5676,-814
3,8004(brokerage business),11192,-5771,3,8184(brokerage business),5422,13,3,8096(brokerage business),3976,24
4,8253(brokerage business),9803,-7115,4,8163(brokerage business),5230,-193,4,8253(brokerage business),3773,190
5,8272(brokerage business),8573,5321,5,8004(brokerage business),4657,-656,5,8272(brokerage business),3737,-206
6,8275(brokerage business),7840,-1647,6,8103(brokerage business),4075,-411,6,8163(brokerage business),3072,-739
7,8081(brokerage business),4398,-4133,7,8084(brokerage business),3459,-81,7,8123(brokerage business),2969,-80
8,8123(brokerage business),3351,-3076,8,8272(brokerage business),2371,17,8,8240(brokerage business),2753,-381
9,8096(brokerage business),2722,-454,9,8277(brokerage business),1842,-106,9,8082(brokerage business),2577,4
10,8323(brokerage business),2336,-903,10,8335(brokerage business),1723,-253,10,8103(brokerage business),2386,12
11,8103(brokerage business),1879,-1300,11,8253(brokerage business),1642,-197,11,8125(brokerage business),2364,465
12,8059(brokerage business),1666,-30,12,8240(brokerage business),1556,-164,12,8058(brokerage business),2010,-71
13,8186(brokerage business),1556,-477,13,8274(brokerage business),1471,-43,13,8077(brokerage business),1623,16
14,8043(brokerage business),1436,-571,14,8268(brokerage business),1430,-92,14,8059(brokerage business),1582,-15
15,8240(brokerage business),1269,-578,15,8288(brokerage business),1209,232,15,8275(brokerage business),1343,-478
16,8019(brokerage business),1252,-222,16,8007(brokerage business),1121,-32,16,8177(brokerage business),1153,-118
17,8298(brokerage business),1106,-1245,17,8349(brokerage business),980,-38,17,8308(brokerage business),1151,-25
18,8069(brokerage business),965,-487,18,8139(brokerage business),974,22,18,8069(brokerage business),1030,-246
19,8259(brokerage business),888,-674,19,8123(brokerage business),957,21,19,8009(brokerage business),1008,-411
20,8288(brokerage business),857,245,20,8077(brokerage business),901,-53,20,8153(brokerage business),953,-112
Total,,97965,-42581,Total,,52593,-2836,Total,,54630,-3381
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2612,,,,,,,,,,2026-09-15,
1,8163(brokerage business),9311,-7976,1,8004(brokerage business),5797,-375,1,8004(brokerage business),9070,124
2,8148(brokerage business),5993,-2276,2,8148(brokerage business),4921,-179,2,8253(brokerage business),3219,52
3,8253(brokerage business),5923,-4559,3,8103(brokerage business),3104,326,3,8148(brokerage business),3086,218
4,8004(brokerage business),5269,-2743,4,8163(brokerage business),2697,-71,4,8163(brokerage business),2568,-88
5,8081(brokerage business),2562,-2817,5,8323(brokerage business),2240,-40,5,8268(brokerage business),2350,25
6,8275(brokerage business),2135,-3967,6,8268(brokerage business),2192,-43,6,8372(brokerage business),2202,-399
7,8096(brokerage business),1443,-654,7,8082(brokerage business),2156,18,7,8082(brokerage business),2174,-4
8,8059(brokerage business),1258,549,8,8034(brokerage business),2052,-4,8,8240(brokerage business),2130,-81
9,8123(brokerage business),1246,-3812,9,8253(brokerage business),1833,43,9,8123(brokerage business),2117,4
10,8308(brokerage business),810,119,10,8161(brokerage business),1678,23,10,8323(brokerage business),2076,-12
11,8272(brokerage business),801,406,11,8295(brokerage business),1597,-7,11,8103(brokerage business),1875,11
12,8238(brokerage business),667,553,12,8274(brokerage business),1502,-192,12,8034(brokerage business),1849,-8
13,8009(brokerage business),480,-144,13,8372(brokerage business),1359,0,13,8161(brokerage business),1536,30
14,8103(brokerage business),467,-884,14,8277(brokerage business),1204,-4,14,8272(brokerage business),1524,9
15,8372(brokerage business),445,51,15,8139(brokerage business),1187,4,15,8058(brokerage business),1409,-222
16,8007(brokerage business),397,-80,16,8308(brokerage business),814,15,16,8275(brokerage business),1300,-28
17,8069(brokerage business),369,-535,17,8009(brokerage business),780,-393,17,8277(brokerage business),1202,0
18,8240(brokerage business),367,-370,18,8238(brokerage business),721,296,18,8177(brokerage business),870,-38
19,8274(brokerage business),361,-383,19,8069(brokerage business),666,1,19,8096(brokerage business),616,-111
20,8239(brokerage business),299,297,20,8259(brokerage business),657,7,20,8019(brokerage business),446,11
Total,,40603,-29225,Total,,39157,-575,Total,,43619,-507
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2701,,,,,,,,,,2026-09-15,
1,8163(brokerage business),5403,-2009,1,8004(brokerage business),3468,-99,1,8004(brokerage business),7665,-217
2,8148(brokerage business),3547,-174,2,8148(brokerage business),2827,-36,2,8148(brokerage business),3251,-125
3,8253(brokerage business),3462,-2382,3,8103(brokerage business),1690,35,3,8272(brokerage business),1993,61
4,8004(brokerage business),2884,-4151,4,8139(brokerage business),1632,0,4,8123(brokerage business),1363,28
5,8059(brokerage business),1368,-2,5,8272(brokerage business),1591,0,5,8372(brokerage business),1316,200
6,8275(brokerage business),1097,-615,6,8274(brokerage business),1589,-4,6,8163(brokerage business),1281,10
7,8123(brokerage business),756,-503,7,8295(brokerage business),1472,0,7,8275(brokerage business),1276,-223
8,8308(brokerage business),485,-563,8,8163(brokerage business),1268,-53,8,8254(brokerage business),1232,-60
9,8323(brokerage business),456,-299,9,8335(brokerage business),1199,7,9,8253(brokerage business),1015,-31
10,8274(brokerage business),397,-468,10,8323(brokerage business),1184,88,10,8059(brokerage business),1006,32
11,8272(brokerage business),389,-75,11,8253(brokerage business),1154,-99,11,8103(brokerage business),945,204
12,8240(brokerage business),368,-449,12,8059(brokerage business),899,82,12,8058(brokerage business),843,-11
13,8239(brokerage business),347,129,13,8077(brokerage business),845,6,13,8019(brokerage business),754,18
14,8007(brokerage business),337,-434,14,8121(brokerage business),792,-1,14,8385(brokerage business),734,-40
15,8327(brokerage business),325,205,15,8288(brokerage business),759,12,15,8082(brokerage business),721,-36
16,8103(brokerage business),313,-22,16,8137(brokerage business),741,-17,16,8034(brokerage business),717,29
17,8299(brokerage business),255,-131,17,8240(brokerage business),732,34,17,8081(brokerage business),711,-104
18,8069(brokerage business),243,-408,18,8107(brokerage business),605,-3,18,8321(brokerage business),701,-171
19,8305(brokerage business),242,242,19,8123(brokerage business),539,6,19,8240(brokerage business),688,100
20,8372(brokerage business),211,97,20,8043(brokerage business),516,1,20,8349(brokerage business),596,0
Total,,22885,-12012,Total,,25502,-41,Total,,28808,-336
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：spall,,,,,,,2026-09-15,,,,
Name of FF Member/OSBP,872564,-768,Name of FF Member/OSBP,418809,11327,Name of FF Member/OSBP,418809,11327,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sp2609,,,,,,,,,,2026-09-15,
1,0004(brokerage business),12,-116,1,0004(brokerage business),2356,0,1,0059(brokerage business),1470,0
2,0259(brokerage business),8,8,2,0081(brokerage business),1152,0,2,0125(brokerage business),1322,0
3,,,,3,0103(brokerage business),1002,0,3,0004(brokerage business),1116,0
4,,,,4,0082(brokerage business),774,0,4,0177(brokerage business),538,0
5,,,,5,0148(brokerage business),558,0,5,0163(brokerage business),452,0
6,,,,6,0123(brokerage business),360,0,6,0148(brokerage business),422,0
7,,,,7,0029(brokerage business),304,0,7,0299(brokerage business),400,0
8,,,,8,0003(brokerage business),300,0,8,0081(brokerage business),322,0
9,,,,9,0159(brokerage business),300,0,9,0327(brokerage business),300,0
10,,,,10,0169(brokerage business),300,0,10,0019(brokerage business),288,0
11,,,,11,0009(brokerage business),216,0,11,0082(brokerage business),250,0
12,,,,12,0034(brokerage business),200,0,12,0138(brokerage business),238,0
13,,,,13,0349(brokerage business),200,0,13,0268(brokerage business),232,0
14,,,,14,0019(brokerage business),142,0,14,0159(brokerage business),218,0
15,,,,15,0139(brokerage business),120,0,15,0096(brokerage business),200,0
16,,,,16,0177(brokerage business),120,0,16,0418(brokerage business),200,0
17,,,,17,0272(brokerage business),100,0,17,0003(brokerage business),192,0
18,,,,18,0385(brokerage business),84,0,18,0272(brokerage business),178,0
19,,,,19,0138(brokerage business),80,0,19,0321(brokerage business),170,0
20,,,,20,,,,20,0153(brokerage business),100,0
Total,,20,-108,Total,,8668,0,Total,,8608,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sp2611,,,,,,,,,,2026-09-15,
1,0004(brokerage business),133665,-23503,1,0004(brokerage business),25308,2885,1,0004(brokerage business),24005,-400
2,0163(brokerage business),94337,-2221,2,0148(brokerage business),15943,-1774,2,0148(brokerage business),23451,2763
3,0148(brokerage business),60725,-4848,3,0272(brokerage business),13234,657,3,0163(brokerage business),16146,-3056
4,0253(brokerage business),37489,-2584,4,0163(brokerage business),9087,2123,4,0239(brokerage business),12380,659
5,0275(brokerage business),35841,-2937,5,0103(brokerage business),8778,2190,5,0272(brokerage business),10251,15
6,0272(brokerage business),31892,1856,6,0268(brokerage business),7906,-97,6,0103(brokerage business),8084,159
7,0259(brokerage business),26943,4,7,0253(brokerage business),6977,1258,7,0253(brokerage business),7849,431
8,0240(brokerage business),24020,2481,8,0096(brokerage business),6344,334,8,0335(brokerage business),7234,122
9,0123(brokerage business),17257,-839,9,0240(brokerage business),6079,302,9,0177(brokerage business),5568,-153
10,0081(brokerage business),17190,-1931,10,0275(brokerage business),4075,-86,10,0081(brokerage business),5552,248
11,0103(brokerage business),11925,-1203,11,0081(brokerage business),3957,6,11,0123(brokerage business),5371,48
12,0096(brokerage business),9139,-213,12,0034(brokerage business),3409,-177,12,0059(brokerage business),5133,481
13,0161(brokerage business),8758,5707,13,0077(brokerage business),3340,16,13,0034(brokerage business),3863,955
14,0308(brokerage business),6917,1139,14,0169(brokerage business),3121,63,14,0043(brokerage business),3352,-43
15,0186(brokerage business),6312,-766,15,0043(brokerage business),3104,-186,15,0082(brokerage business),3179,395
16,0268(brokerage business),5942,-1006,16,0069(brokerage business),3102,92,16,0321(brokerage business),2921,124
17,0034(brokerage business),5130,-304,17,0042(brokerage business),3098,138,17,0084(brokerage business),2821,-195
18,0298(brokerage business),5014,-559,18,0058(brokerage business),3087,96,18,0259(brokerage business),2616,591
19,0069(brokerage business),5010,407,19,0238(brokerage business),3052,3,19,0308(brokerage business),2516,-534
20,0059(brokerage business),4479,-2195,20,0299(brokerage business),2917,196,20,0268(brokerage business),2472,-137
Total,,547985,-33515,Total,,135918,8039,Total,,154764,2473
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sp2701,,,,,,,,,,2026-09-15,
1,0148(brokerage business),33007,3719,1,0004(brokerage business),11266,2201,1,0004(brokerage business),17845,773
2,0004(brokerage business),23722,6796,2,0123(brokerage business),10361,-81,2,0148(brokerage business),15218,-757
3,0123(brokerage business),17780,-170,3,0163(brokerage business),8696,207,3,0418(brokerage business),5685,387
4,0163(brokerage business),17416,1141,4,0272(brokerage business),7212,-24,4,0169(brokerage business),4933,7
5,0253(brokerage business),13275,2565,5,0177(brokerage business),5312,-291,5,0081(brokerage business),4889,378
6,0275(brokerage business),8344,2265,6,0042(brokerage business),5287,192,6,0009(brokerage business),4545,60
7,0240(brokerage business),3133,199,7,0148(brokerage business),5072,838,7,0163(brokerage business),4536,-17
