"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-11,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
2,0148(brokerage business),65505,23843,2,0004(brokerage business),11172,820,2,0148(brokerage business),12508,-639
3,0004(brokerage business),61206,18594,3,0163(brokerage business),8857,2710,3,0103(brokerage business),6372,365
4,0275(brokerage business),38782,2019,4,0272(brokerage business),8608,-244,4,0163(brokerage business),5652,-1305
5,0272(brokerage business),17001,5613,5,0239(brokerage business),7059,1136,5,0272(brokerage business),4972,-6165
6,0081(brokerage business),16060,7654,6,0335(brokerage business),6598,740,6,0323(brokerage business),4354,3718
7,0123(brokerage business),14294,7919,7,0084(brokerage business),5000,0,7,0372(brokerage business),4133,519
8,0240(brokerage business),13685,7234,8,0123(brokerage business),4552,25,8,0059(brokerage business),4063,514
9,0009(brokerage business),12465,4975,9,0253(brokerage business),4326,-523,9,0240(brokerage business),3889,126
10,0319(brokerage business),11398,6863,10,0319(brokerage business),2691,-2736,10,0253(brokerage business),3288,78
11,0253(brokerage business),9697,3877,11,0018(brokerage business),2383,-97,11,0151(brokerage business),3201,352
12,0338(brokerage business),7648,2748,12,0103(brokerage business),2333,-632,12,0082(brokerage business),2174,-106
13,0096(brokerage business),7633,2834,13,0081(brokerage business),2242,595,13,0298(brokerage business),2166,199
14,0342(brokerage business),6611,3604,14,0338(brokerage business),2035,427,14,0018(brokerage business),1917,604
15,0323(brokerage business),5959,4972,15,0240(brokerage business),1870,49,15,0268(brokerage business),1715,368
16,0268(brokerage business),5427,2119,16,0082(brokerage business),1738,769,16,0275(brokerage business),1684,-449
17,0103(brokerage business),5371,305,17,0096(brokerage business),1624,199,17,0186(brokerage business),1589,268
18,0034(brokerage business),5236,1904,18,0069(brokerage business),1387,65,18,0252(brokerage business),1574,-23
19,0069(brokerage business),5203,2091,19,0274(brokerage business),1363,-158,19,0137(brokerage business),1458,-109
20,0308(brokerage business),4689,2765,20,0137(brokerage business),1308,127,20,0034(brokerage business),1379,145
Total,,396831,138904,Total,,92142,5236,Total,,85133,-860
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：buall,,,,,,,2026-09-11,,,,
Name of FF Member/OSBP,2632166,920328,Name of FF Member/OSBP,642327,-25421,Name of FF Member/OSBP,642327,-25421,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2609,,,,,,,,,,2026-09-11,
1,0081(brokerage business),200,200,1,0123(brokerage business),994,0,1,0103(brokerage business),3100,0
2,0163(brokerage business),88,66,2,0103(brokerage business),955,0,2,0272(brokerage business),2238,-8
3,0272(brokerage business),84,68,3,0004(brokerage business),914,-15,3,0299(brokerage business),1190,0
4,0275(brokerage business),67,50,4,0148(brokerage business),506,-42,4,0123(brokerage business),310,12
5,0148(brokerage business),42,27,5,0096(brokerage business),500,0,5,0148(brokerage business),65,0
6,0004(brokerage business),15,15,6,0299(brokerage business),500,-5,6,,,
7,0123(brokerage business),12,12,7,0385(brokerage business),500,0,7,,,
8,0259(brokerage business),8,8,8,0095(brokerage business),448,0,8,,,
9,0103(brokerage business),6,6,9,0275(brokerage business),432,-67,9,,,
10,0299(brokerage business),5,-5,10,0277(brokerage business),350,0,10,,,
11,0019(brokerage business),2,-24,11,0081(brokerage business),205,200,11,,,
12,0137(brokerage business),1,-6,12,0272(brokerage business),192,-44,12,,,
13,,,,13,0177(brokerage business),118,0,13,,,
14,,,,14,0034(brokerage business),100,0,14,,,
15,,,,15,0082(brokerage business),100,0,15,,,
16,,,,16,0163(brokerage business),79,-22,16,,,
17,,,,17,0321(brokerage business),8,0,17,,,
18,,,,18,0137(brokerage business),2,-1,18,,,
Total,,530,417,Total,,6903,4,Total,,6903,4
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2610,,,,,,,,,,2026-09-11,
1,0163(brokerage business),239641,60152,1,0004(brokerage business),22558,13,1,0148(brokerage business),12447,-775
2,0004(brokerage business),234032,112125,2,0148(brokerage business),12667,-432,2,0272(brokerage business),10121,-584
3,0148(brokerage business),111689,34398,3,0103(brokerage business),9342,-1020,3,0275(brokerage business),9648,-639
4,0275(brokerage business),71810,997,4,0163(brokerage business),7907,-559,4,0004(brokerage business),8983,-381
5,0123(brokerage business),55821,11210,5,0272(brokerage business),6146,429,5,0139(brokerage business),6944,-74
6,0272(brokerage business),46369,16964,6,0253(brokerage business),4569,-631,6,0240(brokerage business),6142,-22
7,0081(brokerage business),42047,-265,7,0059(brokerage business),4560,-1215,7,0163(brokerage business),5375,724
8,0253(brokerage business),37406,10257,8,0240(brokerage business),4221,178,8,0123(brokerage business),5373,77
9,0240(brokerage business),37082,12442,9,0275(brokerage business),3907,815,9,0253(brokerage business),4252,-297
10,0298(brokerage business),28708,16382,10,0151(brokerage business),3855,-92,10,0298(brokerage business),4000,-152
11,0103(brokerage business),24175,11467,11,0018(brokerage business),3547,637,11,0288(brokerage business),3873,21
12,0268(brokerage business),23683,9851,12,0082(brokerage business),3357,-244,12,0081(brokerage business),3856,-348
13,0186(brokerage business),21217,7672,13,0288(brokerage business),3286,-18,13,0121(brokerage business),3682,-268
14,0034(brokerage business),19898,5865,14,0333(brokerage business),3051,75,14,0103(brokerage business),3271,-313
15,0259(brokerage business),19879,15565,15,0137(brokerage business),2604,74,15,0268(brokerage business),3190,-53
16,0059(brokerage business),19141,6458,16,0323(brokerage business),2511,-370,16,0034(brokerage business),3056,-210
17,0288(brokerage business),18927,10829,17,0335(brokerage business),2308,-266,17,0186(brokerage business),2859,-101
18,0043(brokerage business),18162,6798,18,0268(brokerage business),2234,-196,18,0042(brokerage business),2517,39
19,0069(brokerage business),17718,8157,19,0311(brokerage business),2214,168,19,0029(brokerage business),2514,-48
20,0308(brokerage business),16014,731,20,0123(brokerage business),2137,-36,20,0161(brokerage business),2507,-38
Total,,1103419,358055,Total,,106981,-2690,Total,,104610,-3442
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2611,,,,,,,,,,2026-09-11,
1,0163(brokerage business),93035,31751,1,0148(brokerage business),29887,-6330,1,0272(brokerage business),17306,-770
2,0148(brokerage business),90177,35631,2,0272(brokerage business),20307,-78,2,0148(brokerage business),15574,757
3,0004(brokerage business),83487,22179,3,0004(brokerage business),18739,319,3,0004(brokerage business),13444,-1088
4,0123(brokerage business),41155,13925,4,0239(brokerage business),11461,-353,4,0082(brokerage business),12405,-39
5,0275(brokerage business),36456,10490,5,0103(brokerage business),11217,240,5,0009(brokerage business),12068,-248
6,0253(brokerage business),27584,10437,6,0163(brokerage business),10538,-574,6,0275(brokerage business),9954,-959
7,0272(brokerage business),21074,13735,7,0082(brokerage business),9842,25,7,0103(brokerage business),8793,-485
8,0240(brokerage business),18328,10000,8,0123(brokerage business),9533,-265,8,0123(brokerage business),8196,-432
9,0081(brokerage business),16144,4710,9,0268(brokerage business),9356,486,9,0081(brokerage business),7957,419
10,0059(brokerage business),13236,6553,10,0161(brokerage business),7622,-68,10,0253(brokerage business),7784,263
11,0069(brokerage business),12075,-715,11,0137(brokerage business),6862,35,11,0059(brokerage business),7094,-741
12,0268(brokerage business),10225,3023,12,0081(brokerage business),6730,341,12,0137(brokerage business),6988,5
13,0082(brokerage business),9988,3016,13,0253(brokerage business),6693,-457,13,0163(brokerage business),6757,441
14,0338(brokerage business),9275,4336,14,0335(brokerage business),5768,-787,14,0177(brokerage business),6380,-103
15,0342(brokerage business),8665,4074,15,0009(brokerage business),5243,-56,15,0268(brokerage business),6117,319
16,0034(brokerage business),7772,2603,16,0275(brokerage business),5179,107,16,0161(brokerage business),5970,38
17,0186(brokerage business),6739,2537,17,0059(brokerage business),5173,-1111,17,0139(brokerage business),5694,-377
18,0298(brokerage business),6655,3706,18,0069(brokerage business),4839,-328,18,0069(brokerage business),5608,-853
19,0308(brokerage business),6640,1568,19,0139(brokerage business),4722,-210,19,0288(brokerage business),4132,89
20,0137(brokerage business),6410,942,20,0238(brokerage business),4644,-4,20,0333(brokerage business),4063,-121
Total,,525120,184501,Total,,194355,-9068,Total,,172284,-3885
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2612,,,,,,,,,,2026-09-11,
1,0163(brokerage business),39299,10464,1,0004(brokerage business),16345,301,1,0272(brokerage business),9387,-11
2,0148(brokerage business),33257,17270,2,0148(brokerage business),11629,-4016,2,0103(brokerage business),8735,-4053
3,0275(brokerage business),25226,11745,3,0239(brokerage business),9486,44,3,0123(brokerage business),7361,-1335
4,0004(brokerage business),24385,8089,4,0335(brokerage business),9425,-490,4,0004(brokerage business),7153,-730
5,0123(brokerage business),21688,9752,5,0103(brokerage business),6836,24,5,0253(brokerage business),6590,-140
6,0253(brokerage business),10342,5475,6,0009(brokerage business),6662,-69,6,0333(brokerage business),6339,-378
7,0272(brokerage business),10095,6043,7,0177(brokerage business),5324,110,7,0244(brokerage business),6278,-455
8,0308(brokerage business),7633,1039,8,0272(brokerage business),3963,62,8,0069(brokerage business),5914,2698
9,0069(brokerage business),7588,3770,9,0253(brokerage business),3686,332,9,0335(brokerage business),5042,3054
10,0103(brokerage business),6427,2386,10,0163(brokerage business),3598,-490,10,0238(brokerage business),5040,20
11,0240(brokerage business),5880,2228,11,0275(brokerage business),3429,143,11,0082(brokerage business),4825,-426
12,0333(brokerage business),5488,1485,12,0084(brokerage business),3000,0,12,0275(brokerage business),4380,-183
13,0335(brokerage business),5004,3981,13,0059(brokerage business),2638,-134,13,0323(brokerage business),4279,2501
14,0059(brokerage business),4917,1887,14,0277(brokerage business),2461,17,14,0240(brokerage business),3441,7
15,0342(brokerage business),4757,2918,15,0389(brokerage business),2226,-217,15,0148(brokerage business),3433,-647
16,0271(brokerage business),4122,2650,16,0034(brokerage business),2114,141,16,0096(brokerage business),3205,-861
17,0268(brokerage business),4091,1478,17,0082(brokerage business),2051,362,17,0018(brokerage business),2828,-174
18,0096(brokerage business),3226,1393,18,0308(brokerage business),1852,-306,18,0163(brokerage business),2415,25
19,0323(brokerage business),3094,2515,19,0268(brokerage business),1543,320,19,0268(brokerage business),2324,79
20,0186(brokerage business),3002,1318,20,0240(brokerage business),1448,149,20,0153(brokerage business),1724,-244
Total,,229521,97886,Total,,99716,-3717,Total,,100693,-1253
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2701,,,,,,,,,,2026-09-11,
1,0163(brokerage business),17433,4799,1,0272(brokerage business),8511,64,1,0272(brokerage business),8279,-531
2,0148(brokerage business),9567,3373,2,0148(brokerage business),7207,-598,2,0137(brokerage business),5527,120
3,0123(brokerage business),7503,4985,3,0137(brokerage business),5114,7,3,0275(brokerage business),5480,-253
4,0272(brokerage business),6719,4255,4,0081(brokerage business),4130,132,4,0148(brokerage business),4354,375
5,0253(brokerage business),5970,3371,5,0082(brokerage business),3878,610,5,0082(brokerage business),4005,607
6,0004(brokerage business),5381,3294,6,0059(brokerage business),3602,5,6,0069(brokerage business),3396,189
7,0275(brokerage business),4903,2239,7,0161(brokerage business),3439,42,7,0059(brokerage business),3352,-443
8,0059(brokerage business),3592,1199,8,0275(brokerage business),3361,-62,8,0139(brokerage business),3342,250
9,0240(brokerage business),3558,2259,9,0139(brokerage business),3298,255,9,0123(brokerage business),3151,-888
10,0268(brokerage business),2922,1332,10,0123(brokerage business),3215,-7,10,0161(brokerage business),3110,15
11,0069(brokerage business),2756,1438,11,0069(brokerage business),3048,189,11,0081(brokerage business),2750,-183
12,0342(brokerage business),2486,1636,12,0009(brokerage business),2567,-28,12,0009(brokerage business),2567,111
13,0161(brokerage business),2435,1302,13,0268(brokerage business),1832,3,13,0103(brokerage business),2193,-71
14,0186(brokerage business),2019,1283,14,0004(brokerage business),1823,-98,14,0238(brokerage business),2165,-10
15,0137(brokerage business),1605,393,15,0163(brokerage business),1703,9,15,0268(brokerage business),2114,47
16,0082(brokerage business),1523,706,16,0335(brokerage business),1549,-240,16,0004(brokerage business),1411,-103
17,0308(brokerage business),1491,695,17,0308(brokerage business),1376,289,17,0333(brokerage business),1243,-210
18,0081(brokerage business),1165,405,18,0253(brokerage business),1148,-73,18,0163(brokerage business),1121,26
19,0096(brokerage business),1155,953,19,0042(brokerage business),871,-144,19,0018(brokerage business),1097,34
20,0034(brokerage business),1049,417,20,0103(brokerage business),763,-3,20,0299(brokerage business),1080,80
Total,,85232,40334,Total,,62435,352,Total,,61737,-838
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：brall,,,,,,,2026-09-11,,,,
Name of FF Member/OSBP,708114,-51574,Name of FF Member/OSBP,152095,-4094,Name of FF Member/OSBP,152095,-4094,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2609,,,,,,,,,,2026-09-11,
1,0125(brokerage business),8,8,1,0004(brokerage business),390,0,1,0123(brokerage business),276,0
2,0029(brokerage business),4,-4,2,0029(brokerage business),144,-4,2,0004(brokerage business),86,0
3,0123(brokerage business),2,-2,3,0059(brokerage business),60,0,3,0253(brokerage business),60,0
4,0272(brokerage business),2,-2,4,0163(brokerage business),60,0,4,0148(brokerage business),52,0
5,,,,5,0018(brokerage business),36,0,5,0125(brokerage business),48,-8
6,,,,6,0007(brokerage business),24,0,6,0003(brokerage business),44,0
7,,,,7,,,,7,0058(brokerage business),40,0
8,,,,8,,,,8,0082(brokerage business),24,0
9,,,,9,,,,9,0311(brokerage business),24,0
10,,,,10,,,,10,0096(brokerage business),18,0
11,,,,11,,,,11,0103(brokerage business),18,0
12,,,,12,,,,12,0069(brokerage business),12,0
13,,,,13,,,,13,0177(brokerage business),10,0
14,,,,14,,,,14,0163(brokerage business),2,0
Total,,16,0,Total,,714,-4,Total,,714,-8
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2610,,,,,,,,,,2026-09-11,
1,0148(brokerage business),56862,-5731,1,0004(brokerage business),4959,-190,1,0004(brokerage business),5684,-749
2,0004(brokerage business),42621,-6107,2,0148(brokerage business),3628,605,2,0163(brokerage business),2854,-1076
3,0163(brokerage business),34685,-4970,3,0253(brokerage business),1446,9,3,0148(brokerage business),1948,-375
4,0275(brokerage business),33191,-9564,4,0103(brokerage business),1321,-511,4,0275(brokerage business),1165,-262
5,0081(brokerage business),29530,6486,5,0081(brokerage business),1131,281,5,0123(brokerage business),1132,-135
6,0253(brokerage business),22860,1024,6,0163(brokerage business),1114,185,6,0253(brokerage business),1011,-211
7,0123(brokerage business),17154,-266,7,0321(brokerage business),972,123,7,0019(brokerage business),1009,544
8,0259(brokerage business),9987,-2118,8,0059(brokerage business),945,-152,8,0272(brokerage business),946,130
9,0272(brokerage business),9494,-1773,9,0288(brokerage business),893,119,9,0103(brokerage business),926,-148
10,0298(brokerage business),9480,-612,10,0272(brokerage business),758,-118,10,0082(brokerage business),835,64
11,0240(brokerage business),8560,-3869,11,0268(brokerage business),748,-238,11,0418(brokerage business),756,200
12,0186(brokerage business),6019,-289,12,0043(brokerage business),678,-29,12,0240(brokerage business),746,130
13,0268(brokerage business),5295,-187,13,0001(brokerage business),596,-162,13,0186(brokerage business),660,-119
14,0034(brokerage business),4351,-1734,14,0153(brokerage business),582,-90,14,0058(brokerage business),606,-206
15,0308(brokerage business),4026,-310,15,0058(brokerage business),521,-165,15,0029(brokerage business),591,350
16,0019(brokerage business),3885,-686,16,0308(brokerage business),479,-126,16,0268(brokerage business),575,-7
17,0069(brokerage business),3722,-229,17,0151(brokerage business),475,-91,17,0018(brokerage business),570,-5
18,0299(brokerage business),3562,405,18,0240(brokerage business),472,-164,18,0177(brokerage business),546,-49
19,0288(brokerage business),3498,-1222,19,0034(brokerage business),466,-138,19,0298(brokerage business),546,-113
20,0323(brokerage business),3431,-1636,20,0275(brokerage business),458,-41,20,0059(brokerage business),512,49
Total,,312213,-33388,Total,,22642,-893,Total,,23618,-1988
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2611,,,,,,,,,,2026-09-11,
1,0004(brokerage business),39963,-569,1,0148(brokerage business),10083,910,1,0004(brokerage business),18822,-331
2,0148(brokerage business),29248,-166,2,0323(brokerage business),8398,-28,2,0323(brokerage business),8319,141
3,0163(brokerage business),22809,736,3,0004(brokerage business),8226,-1088,3,0148(brokerage business),7001,-320
4,0081(brokerage business),21560,5161,4,0268(brokerage business),7147,-339,4,0268(brokerage business),6795,-338
5,0275(brokerage business),19587,-1138,5,0163(brokerage business),5553,609,5,0272(brokerage business),4912,-470
6,0253(brokerage business),14428,4084,6,0253(brokerage business),4736,61,6,0103(brokerage business),4552,41
7,0123(brokerage business),10649,-3779,7,0103(brokerage business),4684,-22,7,0163(brokerage business),3939,-418
8,0240(brokerage business),8376,1478,8,0123(brokerage business),4604,61,8,0123(brokerage business),3925,42
9,0268(brokerage business),6391,1265,9,0335(brokerage business),2733,306,9,0253(brokerage business),3186,-37
10,0272(brokerage business),5100,1123,10,0275(brokerage business),2609,326,10,0029(brokerage business),2322,70
11,0308(brokerage business),2910,-375,11,0043(brokerage business),2233,-53,11,0096(brokerage business),2316,269
12,0096(brokerage business),2830,1189,12,0272(brokerage business),2152,-44,12,0275(brokerage business),2106,79
13,0342(brokerage business),2739,625,13,0048(brokerage business),2151,-581,13,0043(brokerage business),2091,-20
14,0295(brokerage business),2421,2101,14,0096(brokerage business),2120,-119,14,0082(brokerage business),1965,79
15,0274(brokerage business),2403,18,15,0007(brokerage business),1285,204,15,0048(brokerage business),1348,19
16,0186(brokerage business),2259,581,16,0311(brokerage business),994,-270,16,0081(brokerage business),1194,-382
17,0169(brokerage business),2258,497,17,0240(brokerage business),985,-43,17,0254(brokerage business),1059,117
18,0298(brokerage business),2241,1031,18,0034(brokerage business),881,174,18,0295(brokerage business),895,774
19,0059(brokerage business),1964,-376,19,0059(brokerage business),683,-49,19,0107(brokerage business),712,2
20,0323(brokerage business),1889,184,20,0274(brokerage business),665,17,20,0059(brokerage business),638,3
Total,,202025,13670,Total,,72922,32,Total,,78097,-680
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ruall,,,,,,,2026-09-11,,,,
Name of FF Member/OSBP,921662,-6870,Name of FF Member/OSBP,194950,-9838,Name of FF Member/OSBP,194770,-9838,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,50,0,Name of Non-FF Member/OSNBP,230,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2609,,,,,,,,,,2026-09-11,
1,0322(brokerage business),51,30,1,0004(brokerage business),485,-13,1,0151(brokerage business),1763,3
2,0067(brokerage business),44,23,2,0096(brokerage business),357,8,2,0240(brokerage business),309,0
3,0019(brokerage business),38,8,3,0082(brokerage business),312,-10,3,0177(brokerage business),210,0
4,0163(brokerage business),35,-124,4,0177(brokerage business),266,-8,4,0123(brokerage business),200,0
5,0043(brokerage business),19,19,5,0148(brokerage business),259,0,5,0004(brokerage business),180,0
6,0004(brokerage business),13,-4,6,0163(brokerage business),250,-3,6,0148(brokerage business),100,0
7,0272(brokerage business),12,-36,7,0058(brokerage business),229,9,7,0125(brokerage business),45,-2
8,0082(brokerage business),10,9,8,0103(brokerage business),155,0,8,0139(brokerage business),27,0
9,0058(brokerage business),9,9,9,0125(brokerage business),123,0,9,0321(brokerage business),7,0
10,0096(brokerage business),8,6,10,0385(brokerage business),66,0,10,0043(brokerage business),2,2
11,0177(brokerage business),8,5,11,0059(brokerage business),50,0,11,0272(brokerage business),1,0
12,0123(brokerage business),4,4,12,0121(brokerage business),50,0,12,,,
13,0151(brokerage business),3,-49,13,0272(brokerage business),50,0,13,,,
14,0125(brokerage business),2,-1,14,0276(brokerage business),50,0,14,,,
15,0315(brokerage business),2,2,15,0254(brokerage business),34,0,15,,,
16,,,,16,0275(brokerage business),30,0,16,,,
17,,,,17,0048(brokerage business),15,0,17,,,
18,,,,18,0123(brokerage business),10,0,18,,,
19,,,,19,0043(brokerage business),3,3,19,,,
Total,,258,-99,Total,,2794,-14,Total,,2844,3
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2611,,,,,,,,,,2026-09-11,
1,0253(brokerage business),1343,95,1,0004(brokerage business),607,-2,1,0240(brokerage business),899,-4
2,0163(brokerage business),887,55,2,0151(brokerage business),494,-1,2,0004(brokerage business),683,14
3,0004(brokerage business),776,151,3,0058(brokerage business),462,0,3,0151(brokerage business),591,-8
4,0272(brokerage business),699,313,4,0177(brokerage business),403,-2,4,0163(brokerage business),340,-63
5,0161(brokerage business),663,-19,5,0123(brokerage business),370,-1,5,0349(brokerage business),326,-1
6,0148(brokerage business),602,-56,6,0148(brokerage business),365,-8,6,0077(brokerage business),296,-6
7,0081(brokerage business),509,440,7,0163(brokerage business),306,-50,7,0148(brokerage business),293,6
8,0308(brokerage business),375,-66,8,0240(brokerage business),183,-5,8,0253(brokerage business),211,-21
9,0137(brokerage business),302,18,9,0096(brokerage business),170,-3,9,0081(brokerage business),198,-2
10,0312(brokerage business),226,169,10,0272(brokerage business),156,2,10,0123(brokerage business),104,1
11,0082(brokerage business),187,42,11,0253(brokerage business),147,-8,11,0335(brokerage business),98,-10
12,0123(brokerage business),156,61,12,0082(brokerage business),145,12,12,0047(brokerage business),90,0
13,0034(brokerage business),150,50,13,0312(brokerage business),99,8,13,0069(brokerage business),90,-18
14,0151(brokerage business),137,95,14,0323(brokerage business),87,-9,14,0096(brokerage business),86,-51
15,0018(brokerage business),135,83,15,0103(brokerage business),85,-1,15,0268(brokerage business),82,-5
16,0069(brokerage business),122,25,16,0009(brokerage business),84,-4,16,0082(brokerage business),77,1
17,0105(brokerage business),120,110,17,0335(brokerage business),83,0,17,0272(brokerage business),75,-1
18,0159(brokerage business),120,100,18,0042(brokerage business),72,4,18,0105(brokerage business),71,0
19,0268(brokerage business),113,32,19,0137(brokerage business),61,-5,19,0177(brokerage business),64,0
20,0275(brokerage business),112,12,20,0029(brokerage business),54,-7,20,0058(brokerage business),59,0
Total,,7734,1710,Total,,4433,-80,Total,,4733,-168
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2701,,,,,,,,,,2026-09-11,
1,0004(brokerage business),125361,-49840,1,0004(brokerage business),11285,-720,1,0004(brokerage business),18656,177
2,0163(brokerage business),113812,5577,2,0148(brokerage business),11028,-1159,2,0123(brokerage business),10546,-305
3,0148(brokerage business),102115,29587,3,0163(brokerage business),8330,996,3,0148(brokerage business),9741,-880
4,0275(brokerage business),59287,-17081,4,0272(brokerage business),7859,849,4,0272(brokerage business),6076,-369
5,0253(brokerage business),51052,25332,5,0103(brokerage business),6795,-865,5,0163(brokerage business),5083,-282
6,0272(brokerage business),34084,11941,6,0253(brokerage business),5228,-502,6,0372(brokerage business),4614,-106
7,0123(brokerage business),32608,3161,7,0240(brokerage business),3703,-21,7,0275(brokerage business),4434,-35
8,0240(brokerage business),23308,-2144,8,0082(brokerage business),3525,-212,8,0151(brokerage business),4274,-37
9,0081(brokerage business),19755,5530,9,0323(brokerage business),3299,-116,9,0103(brokerage business),4097,-108
10,0096(brokerage business),12724,1658,10,0077(brokerage business),3276,-280,10,0253(brokerage business),4017,-484
11,0259(brokerage business),9445,-13500,11,0268(brokerage business),2746,-100,11,0096(brokerage business),3899,80
12,0186(brokerage business),8649,632,12,0018(brokerage business),2644,59,12,0240(brokerage business),3881,157
13,0034(brokerage business),8510,-1001,13,0125(brokerage business),2516,467,13,0077(brokerage business),3428,94
14,0069(brokerage business),8410,-1626,14,0274(brokerage business),2419,-662,14,0125(brokerage business),3425,-114
15,0323(brokerage business),8222,-5376,15,0081(brokerage business),2360,507,15,0082(brokerage business),3375,196
16,0009(brokerage business),7955,456,16,0137(brokerage business),2220,218,16,0058(brokerage business),3132,137
17,0059(brokerage business),7070,1237,17,0034(brokerage business),2197,-204,17,0177(brokerage business),2955,-77
18,0103(brokerage business),6980,413,18,0096(brokerage business),2181,2,18,0059(brokerage business),2827,942
19,0268(brokerage business),6122,-647,19,0042(brokerage business),2110,589,19,0069(brokerage business),2514,-153
20,0308(brokerage business),5320,482,20,0275(brokerage business),2093,-442,20,0034(brokerage business),2251,-272
Total,,650789,-5209,Total,,87814,-1596,Total,,103225,-1439
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2705,,,,,,,,,,2026-09-11,
1,0163(brokerage business),14151,383,1,0148(brokerage business),2296,130,1,0082(brokerage business),11201,0
2,0148(brokerage business),11567,575,2,0004(brokerage business),2214,-121,2,0272(brokerage business),2244,210
3,0253(brokerage business),9616,-782,3,0277(brokerage business),1755,157,3,0004(brokerage business),1818,-220
4,0004(brokerage business),8599,-42,4,0163(brokerage business),1668,-369,4,0372(brokerage business),1371,0
5,0275(brokerage business),7438,399,5,0103(brokerage business),1556,-89,5,0275(brokerage business),1234,-27
