"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-10,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：bu2609,,,,,,,,,,2026-09-10,
1,0019(brokerage business),26,-52,1,0123(brokerage business),994,0,1,0103(brokerage business),3100,0
2,0163(brokerage business),22,-46,2,0103(brokerage business),955,0,2,0272(brokerage business),2246,-1
3,0275(brokerage business),17,-34,3,0004(brokerage business),929,0,3,0299(brokerage business),1190,0
4,0272(brokerage business),16,-1,4,0148(brokerage business),548,15,4,0123(brokerage business),298,0
5,0148(brokerage business),15,7,5,0299(brokerage business),505,-10,5,0148(brokerage business),65,0
6,0299(brokerage business),10,10,6,0096(brokerage business),500,0,6,,,
7,0321(brokerage business),8,8,7,0385(brokerage business),500,0,7,,,
8,0137(brokerage business),7,7,8,0275(brokerage business),499,17,8,,,
9,0389(brokerage business),7,4,9,0095(brokerage business),448,4,9,,,
10,0095(brokerage business),4,-17,10,0277(brokerage business),350,0,10,,,
11,,,,11,0272(brokerage business),236,-1,11,,,
12,,,,12,0177(brokerage business),118,0,12,,,
13,,,,13,0163(brokerage business),101,-12,13,,,
14,,,,14,0034(brokerage business),100,0,14,,,
15,,,,15,0082(brokerage business),100,0,15,,,
16,,,,16,0321(brokerage business),8,-8,16,,,
17,,,,17,0081(brokerage business),5,0,17,,,
18,,,,18,0137(brokerage business),3,-7,18,,,
Total,,132,-114,Total,,6899,-2,Total,,6899,-1
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2610,,,,,,,,,,2026-09-10,
1,0163(brokerage business),179489,4,1,0004(brokerage business),22545,-1123,1,0148(brokerage business),13222,-561
2,0004(brokerage business),121907,17361,2,0148(brokerage business),13099,-638,2,0272(brokerage business),10705,-619
3,0148(brokerage business),77291,-7968,3,0103(brokerage business),10362,3093,3,0275(brokerage business),10287,139
4,0275(brokerage business),70813,1720,4,0163(brokerage business),8466,-2314,4,0004(brokerage business),9364,-262
5,0123(brokerage business),44611,-8636,5,0059(brokerage business),5775,-310,5,0139(brokerage business),7018,-118
6,0081(brokerage business),42312,20338,6,0272(brokerage business),5717,-1030,6,0240(brokerage business),6164,-45
7,0272(brokerage business),29405,-5274,7,0253(brokerage business),5200,-173,7,0123(brokerage business),5296,-536
8,0253(brokerage business),27149,2497,8,0240(brokerage business),4043,-41,8,0163(brokerage business),4651,247
9,0240(brokerage business),24640,-1925,9,0151(brokerage business),3947,298,9,0253(brokerage business),4549,-298
10,0308(brokerage business),15283,2152,10,0082(brokerage business),3601,-1131,10,0081(brokerage business),4204,-406
11,0034(brokerage business),14033,265,11,0288(brokerage business),3304,-240,11,0298(brokerage business),4152,-160
12,0268(brokerage business),13832,-1007,12,0275(brokerage business),3092,284,12,0121(brokerage business),3950,-66
13,0186(brokerage business),13545,365,13,0096(brokerage business),3079,61,13,0288(brokerage business),3852,82
14,0103(brokerage business),12708,-1793,14,0333(brokerage business),2976,-43,14,0103(brokerage business),3584,-333
15,0059(brokerage business),12683,-3582,15,0018(brokerage business),2910,-365,15,0034(brokerage business),3266,-557
16,0298(brokerage business),12326,-622,16,0299(brokerage business),2902,539,16,0268(brokerage business),3243,-320
17,0043(brokerage business),11364,156,17,0323(brokerage business),2881,-193,17,0186(brokerage business),2960,46
18,0069(brokerage business),9561,-1498,18,0335(brokerage business),2574,-267,18,0029(brokerage business),2562,11
19,0323(brokerage business),8575,-2810,19,0137(brokerage business),2530,-385,19,0161(brokerage business),2545,-1528
20,0082(brokerage business),8163,-573,20,0268(brokerage business),2430,-178,20,0042(brokerage business),2478,-94
Total,,749690,9170,Total,,111433,-4156,Total,,108052,-5378
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2611,,,,,,,,,,2026-09-10,
1,0004(brokerage business),61308,5569,1,0148(brokerage business),36217,1174,1,0272(brokerage business),18076,-54
2,0163(brokerage business),61284,8210,2,0272(brokerage business),20385,573,2,0148(brokerage business),14817,-2346
3,0148(brokerage business),54546,-583,3,0004(brokerage business),18420,3124,3,0004(brokerage business),14532,-390
4,0123(brokerage business),27230,-845,4,0239(brokerage business),11814,-401,4,0082(brokerage business),12444,594
5,0275(brokerage business),25966,-2973,5,0163(brokerage business),11112,-1827,5,0009(brokerage business),12316,-1605
6,0253(brokerage business),17147,2725,6,0103(brokerage business),10977,170,6,0275(brokerage business),10913,61
7,0116(brokerage business),13903,13455,7,0082(brokerage business),9817,1138,7,0103(brokerage business),9278,1246
8,0069(brokerage business),12790,5499,8,0123(brokerage business),9798,-411,8,0123(brokerage business),8628,457
9,0081(brokerage business),11434,-1682,9,0268(brokerage business),8870,334,9,0059(brokerage business),7835,192
10,0240(brokerage business),8328,-4798,10,0161(brokerage business),7690,-383,10,0081(brokerage business),7538,441
11,0272(brokerage business),7339,-3916,11,0253(brokerage business),7150,208,11,0253(brokerage business),7521,-143
12,0268(brokerage business),7202,-1949,12,0137(brokerage business),6827,397,12,0137(brokerage business),6983,-43
13,0082(brokerage business),6972,1725,13,0335(brokerage business),6555,55,13,0177(brokerage business),6483,844
14,0059(brokerage business),6683,-6387,14,0081(brokerage business),6389,83,14,0069(brokerage business),6461,-984
15,0009(brokerage business),5851,190,15,0059(brokerage business),6284,-1061,15,0163(brokerage business),6316,1091
16,0137(brokerage business),5468,96,16,0009(brokerage business),5299,20,16,0139(brokerage business),6071,-252
17,0034(brokerage business),5169,1170,17,0069(brokerage business),5167,-5188,17,0161(brokerage business),5932,-499
18,0308(brokerage business),5072,698,18,0275(brokerage business),5072,175,18,0268(brokerage business),5798,-12
19,0338(brokerage business),4939,38,19,0139(brokerage business),4932,-28,19,0333(brokerage business),4184,-380
20,0342(brokerage business),4591,572,20,0238(brokerage business),4648,1,20,0288(brokerage business),4043,-65
Total,,353222,16814,Total,,203423,-1847,Total,,176169,-1847
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2612,,,,,,,,,,2026-09-10,
1,0163(brokerage business),28835,1351,1,0004(brokerage business),16044,-170,1,0103(brokerage business),12788,-1201
2,0004(brokerage business),16296,1197,2,0148(brokerage business),15645,-562,2,0272(brokerage business),9398,-676
3,0148(brokerage business),15987,-3084,3,0335(brokerage business),9915,8,3,0123(brokerage business),8696,-370
4,0275(brokerage business),13481,-85,4,0239(brokerage business),9442,102,4,0004(brokerage business),7883,-1216
5,0123(brokerage business),11936,1673,5,0103(brokerage business),6812,444,5,0244(brokerage business),6733,491
6,0308(brokerage business),6594,617,6,0009(brokerage business),6731,-200,6,0253(brokerage business),6730,-189
7,0253(brokerage business),4867,164,7,0177(brokerage business),5214,-14,7,0333(brokerage business),6717,-647
8,0272(brokerage business),4052,203,8,0163(brokerage business),4088,-285,8,0082(brokerage business),5251,211
9,0103(brokerage business),4041,1705,9,0272(brokerage business),3901,-248,9,0238(brokerage business),5020,79
10,0333(brokerage business),4003,-714,10,0253(brokerage business),3354,-348,10,0275(brokerage business),4563,-456
11,0069(brokerage business),3818,952,11,0275(brokerage business),3286,-169,11,0148(brokerage business),4080,-101
12,0240(brokerage business),3652,154,12,0084(brokerage business),3000,0,12,0096(brokerage business),4066,-220
13,0059(brokerage business),3030,-1022,13,0059(brokerage business),2772,-434,13,0240(brokerage business),3434,0
14,0268(brokerage business),2613,793,14,0277(brokerage business),2444,-128,14,0069(brokerage business),3216,31
15,0137(brokerage business),2260,313,15,0389(brokerage business),2443,-36,15,0018(brokerage business),3002,61
16,0009(brokerage business),2107,1002,16,0308(brokerage business),2158,-200,16,0163(brokerage business),2390,374
17,0342(brokerage business),1839,-568,17,0034(brokerage business),1973,-190,17,0268(brokerage business),2245,60
18,0096(brokerage business),1833,487,18,0082(brokerage business),1689,-595,18,0335(brokerage business),1988,-91
19,0095(brokerage business),1748,-1269,19,0259(brokerage business),1471,-83,19,0153(brokerage business),1968,-374
20,0186(brokerage business),1684,-120,20,0240(brokerage business),1299,-460,20,0068(brokerage business),1886,59
Total,,134676,3749,Total,,103681,-3568,Total,,102054,-4175
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2701,,,,,,,,,,2026-09-10,
1,0163(brokerage business),12634,1783,1,0272(brokerage business),8447,124,1,0272(brokerage business),8810,184
2,0148(brokerage business),6194,281,2,0148(brokerage business),7805,185,2,0275(brokerage business),5733,20
3,0275(brokerage business),2664,-30,3,0137(brokerage business),5107,14,3,0137(brokerage business),5407,-2
4,0253(brokerage business),2599,587,4,0081(brokerage business),3998,-211,4,0123(brokerage business),4039,-9
5,0123(brokerage business),2518,-710,5,0059(brokerage business),3597,1,5,0148(brokerage business),3979,-111
6,0272(brokerage business),2464,-782,6,0275(brokerage business),3423,34,6,0059(brokerage business),3795,-30
7,0059(brokerage business),2393,-306,7,0161(brokerage business),3397,21,7,0082(brokerage business),3398,318
8,0004(brokerage business),2087,-1275,8,0082(brokerage business),3268,353,8,0069(brokerage business),3207,19
9,0333(brokerage business),1844,922,9,0123(brokerage business),3222,-49,9,0161(brokerage business),3095,32
10,0268(brokerage business),1590,-34,10,0139(brokerage business),3043,318,10,0139(brokerage business),3092,313
11,0069(brokerage business),1318,-86,11,0069(brokerage business),2859,203,11,0081(brokerage business),2933,-201
12,0240(brokerage business),1299,-657,12,0009(brokerage business),2595,-2,12,0009(brokerage business),2456,-5
13,0137(brokerage business),1212,282,13,0004(brokerage business),1921,80,13,0103(brokerage business),2264,73
14,0161(brokerage business),1133,-64,14,0268(brokerage business),1829,23,14,0238(brokerage business),2175,308
15,0139(brokerage business),921,61,15,0335(brokerage business),1789,70,15,0268(brokerage business),2067,45
16,0009(brokerage business),885,27,16,0163(brokerage business),1694,205,16,0004(brokerage business),1514,-5
17,0342(brokerage business),850,-305,17,0253(brokerage business),1221,48,17,0333(brokerage business),1453,-188
18,0082(brokerage business),817,-564,18,0308(brokerage business),1087,46,18,0163(brokerage business),1095,5
19,0308(brokerage business),796,300,19,0042(brokerage business),1015,-54,19,0018(brokerage business),1063,107
20,0274(brokerage business),761,404,20,0240(brokerage business),963,199,20,0299(brokerage business),1000,184
Total,,46979,-166,Total,,62280,1608,Total,,62575,1057
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：brall,,,,,,,2026-09-10,,,,
Name of FF Member/OSBP,759688,226186,Name of FF Member/OSBP,156189,-7709,Name of FF Member/OSBP,156189,-7709,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2609,,,,,,,,,,2026-09-10,
1,0029(brokerage business),8,4,1,0004(brokerage business),390,0,1,0123(brokerage business),276,-2
2,0308(brokerage business),8,8,2,0029(brokerage business),148,-8,2,0004(brokerage business),86,0
3,0123(brokerage business),4,2,3,0059(brokerage business),60,0,3,0253(brokerage business),60,0
4,0151(brokerage business),4,-16,4,0163(brokerage business),60,0,4,0125(brokerage business),56,0
5,0272(brokerage business),4,-6,5,0018(brokerage business),36,0,5,0148(brokerage business),52,0
6,,,,6,0007(brokerage business),24,0,6,0003(brokerage business),44,0
7,,,,7,0123(brokerage business),2,2,7,0058(brokerage business),40,0
8,,,,8,0272(brokerage business),2,2,8,0082(brokerage business),24,0
9,,,,9,,,,9,0311(brokerage business),24,0
10,,,,10,,,,10,0096(brokerage business),18,0
11,,,,11,,,,11,0103(brokerage business),18,0
12,,,,12,,,,12,0069(brokerage business),12,0
13,,,,13,,,,13,0177(brokerage business),10,0
14,,,,14,,,,14,0163(brokerage business),2,0
Total,,28,-8,Total,,722,-4,Total,,722,-2
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2610,,,,,,,,,,2026-09-10,
1,0148(brokerage business),62593,14337,1,0004(brokerage business),5149,135,1,0004(brokerage business),6433,-291
2,0004(brokerage business),48728,16164,2,0148(brokerage business),3023,-235,2,0163(brokerage business),3930,942
3,0275(brokerage business),42755,9263,3,0103(brokerage business),1832,-143,3,0148(brokerage business),2323,10
4,0163(brokerage business),39655,10705,4,0253(brokerage business),1437,15,4,0275(brokerage business),1427,179
5,0081(brokerage business),23044,10038,5,0059(brokerage business),1097,-205,5,0123(brokerage business),1267,-28
6,0253(brokerage business),21836,8723,6,0268(brokerage business),986,-9,6,0253(brokerage business),1222,-301
7,0123(brokerage business),17420,6222,7,0311(brokerage business),958,212,7,0103(brokerage business),1074,-191
8,0240(brokerage business),12429,1814,8,0163(brokerage business),929,-345,8,0272(brokerage business),816,-621
9,0259(brokerage business),12105,4086,9,0272(brokerage business),876,-136,9,0058(brokerage business),812,-457
10,0272(brokerage business),11267,3532,10,0081(brokerage business),850,82,10,0186(brokerage business),779,-106
11,0298(brokerage business),10092,1403,11,0321(brokerage business),849,-20,11,0082(brokerage business),771,-184
12,0186(brokerage business),6308,1395,12,0288(brokerage business),774,-41,12,0298(brokerage business),659,-149
13,0034(brokerage business),6085,623,13,0001(brokerage business),758,56,13,0240(brokerage business),616,-56
14,0268(brokerage business),5482,1125,14,0043(brokerage business),707,1,14,0177(brokerage business),595,-83
15,0323(brokerage business),5067,2436,15,0058(brokerage business),686,100,15,0151(brokerage business),588,70
16,0288(brokerage business),4720,2170,16,0153(brokerage business),672,-60,16,0268(brokerage business),582,-65
17,0019(brokerage business),4571,-1033,17,0240(brokerage business),636,-89,17,0018(brokerage business),575,6
18,0009(brokerage business),4406,2179,18,0308(brokerage business),605,-13,18,0096(brokerage business),565,22
19,0308(brokerage business),4336,-88,19,0034(brokerage business),604,34,19,0418(brokerage business),556,-24
20,0069(brokerage business),3951,957,20,0389(brokerage business),567,-6,20,0069(brokerage business),546,0
Total,,346850,96051,Total,,23995,-667,Total,,26136,-1327
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2611,,,,,,,,,,2026-09-10,
1,0004(brokerage business),40532,12690,1,0004(brokerage business),9314,362,1,0004(brokerage business),19153,-1770
2,0148(brokerage business),29414,10844,2,0148(brokerage business),9173,-196,2,0323(brokerage business),8178,-213
3,0163(brokerage business),22073,11799,3,0323(brokerage business),8426,-366,3,0148(brokerage business),7321,-176
4,0275(brokerage business),20725,4959,4,0268(brokerage business),7486,-896,4,0268(brokerage business),7133,-278
5,0081(brokerage business),16399,4708,5,0163(brokerage business),4944,-317,5,0272(brokerage business),5382,-1
6,0123(brokerage business),14428,8099,6,0103(brokerage business),4706,-323,6,0103(brokerage business),4511,-131
7,0253(brokerage business),10344,3290,7,0253(brokerage business),4675,255,7,0163(brokerage business),4357,18
8,0240(brokerage business),6898,1056,8,0123(brokerage business),4543,-62,8,0123(brokerage business),3883,236
9,0268(brokerage business),5126,1254,9,0048(brokerage business),2732,25,9,0253(brokerage business),3223,-49
10,0272(brokerage business),3977,900,10,0335(brokerage business),2427,-165,10,0029(brokerage business),2252,-231
11,0308(brokerage business),3285,1357,11,0043(brokerage business),2286,-126,11,0043(brokerage business),2111,-29
12,0103(brokerage business),3220,2105,12,0275(brokerage business),2283,-66,12,0096(brokerage business),2047,-60
13,0009(brokerage business),2910,1033,13,0096(brokerage business),2239,75,13,0275(brokerage business),2027,11
14,0058(brokerage business),2705,743,14,0272(brokerage business),2196,-58,14,0082(brokerage business),1886,-85
15,0274(brokerage business),2385,998,15,0311(brokerage business),1264,10,15,0081(brokerage business),1576,-298
16,0059(brokerage business),2340,-595,16,0007(brokerage business),1081,123,16,0048(brokerage business),1329,3
17,0277(brokerage business),2147,2009,17,0240(brokerage business),1028,-573,17,0254(brokerage business),942,2
18,0342(brokerage business),2114,654,18,0161(brokerage business),979,22,18,0107(brokerage business),710,-5
19,0177(brokerage business),1839,1397,19,0059(brokerage business),732,-182,19,0177(brokerage business),687,-43
20,0169(brokerage business),1761,249,20,0288(brokerage business),718,-6,20,0059(brokerage business),635,-54
Total,,194622,69549,Total,,73232,-2464,Total,,79343,-3153
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ruall,,,,,,,2026-09-10,,,,
Name of FF Member/OSBP,928532,95036,Name of FF Member/OSBP,204788,-9282,Name of FF Member/OSBP,204608,-9282,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,50,0,Name of Non-FF Member/OSNBP,230,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2609,,,,,,,,,,2026-09-10,
1,0163(brokerage business),159,117,1,0004(brokerage business),498,-17,1,0151(brokerage business),1760,52
2,0151(brokerage business),52,-22,2,0096(brokerage business),349,2,2,0240(brokerage business),309,0
3,0103(brokerage business),48,48,3,0082(brokerage business),322,-1,3,0177(brokerage business),210,0
4,0272(brokerage business),48,4,4,0177(brokerage business),274,-3,4,0123(brokerage business),200,0
5,0019(brokerage business),30,30,5,0148(brokerage business),259,0,5,0004(brokerage business),180,0
6,0067(brokerage business),21,20,6,0163(brokerage business),253,-44,6,0148(brokerage business),100,0
7,0322(brokerage business),21,21,7,0058(brokerage business),220,0,7,0125(brokerage business),47,-3
8,0004(brokerage business),17,-86,8,0103(brokerage business),155,-48,8,0067(brokerage business),30,-19
9,0308(brokerage business),4,4,9,0125(brokerage business),123,0,9,0139(brokerage business),27,-3
10,0321(brokerage business),4,4,10,0385(brokerage business),66,0,10,0322(brokerage business),25,-15
11,0389(brokerage business),4,4,11,0059(brokerage business),50,0,11,0321(brokerage business),7,-2
12,0125(brokerage business),3,3,12,0121(brokerage business),50,0,12,0315(brokerage business),2,0
13,0139(brokerage business),3,3,13,0272(brokerage business),50,0,13,0272(brokerage business),1,-32
14,0177(brokerage business),3,-18,14,0276(brokerage business),50,0,14,,,
15,0096(brokerage business),2,-203,15,0254(brokerage business),34,0,15,,,
16,0082(brokerage business),1,-8,16,0275(brokerage business),30,0,16,,,
17,,,,17,0322(brokerage business),26,-4,17,,,
18,,,,18,0048(brokerage business),15,0,18,,,
19,,,,19,0067(brokerage business),14,-2,19,,,
20,,,,20,0123(brokerage business),10,0,20,,,
Total,,420,-79,Total,,2848,-117,Total,,2898,-22
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2611,,,,,,,,,,2026-09-10,
1,0253(brokerage business),1248,228,1,0004(brokerage business),609,-20,1,0240(brokerage business),903,-4
2,0163(brokerage business),832,-60,2,0151(brokerage business),495,3,2,0004(brokerage business),669,-45
3,0161(brokerage business),682,30,3,0058(brokerage business),462,-2,3,0151(brokerage business),599,-9
4,0148(brokerage business),658,70,4,0177(brokerage business),405,-8,4,0163(brokerage business),403,26
5,0004(brokerage business),625,-197,5,0148(brokerage business),373,20,5,0349(brokerage business),327,0
6,0308(brokerage business),441,181,6,0123(brokerage business),371,0,6,0077(brokerage business),302,-5
7,0272(brokerage business),386,13,7,0163(brokerage business),356,-24,7,0148(brokerage business),287,-48
8,0137(brokerage business),284,87,8,0240(brokerage business),188,-100,8,0253(brokerage business),232,-2
9,0009(brokerage business),158,71,9,0096(brokerage business),173,0,9,0081(brokerage business),200,0
10,0240(brokerage business),148,33,10,0253(brokerage business),155,6,10,0096(brokerage business),137,49
11,0082(brokerage business),145,13,11,0272(brokerage business),154,-30,11,0069(brokerage business),108,1
12,0121(brokerage business),104,13,12,0082(brokerage business),133,4,12,0335(brokerage business),108,0
13,0034(brokerage business),100,8,13,0323(brokerage business),96,-7,13,0123(brokerage business),103,3
14,0275(brokerage business),100,10,14,0312(brokerage business),91,-1,14,0047(brokerage business),90,-1
15,0069(brokerage business),97,39,15,0009(brokerage business),88,-110,15,0268(brokerage business),87,-5
16,0096(brokerage business),95,72,16,0103(brokerage business),86,0,16,0059(brokerage business),76,18
17,0123(brokerage business),95,-152,17,0335(brokerage business),83,5,17,0082(brokerage business),76,-3
18,0268(brokerage business),81,-27,18,0034(brokerage business),71,-1,18,0272(brokerage business),76,20
19,0323(brokerage business),76,33,19,0042(brokerage business),68,2,19,0105(brokerage business),71,10
20,0081(brokerage business),69,-12,20,0137(brokerage business),66,4,20,0177(brokerage business),64,-2
Total,,6424,453,Total,,4523,-259,Total,,4918,3
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2701,,,,,,,,,,2026-09-10,
1,0004(brokerage business),175201,-2080,1,0148(brokerage business),12187,-662,1,0004(brokerage business),18479,822
2,0163(brokerage business),108235,16837,2,0004(brokerage business),12005,-1587,2,0123(brokerage business),10851,-974
3,0275(brokerage business),76368,9170,3,0103(brokerage business),7660,33,3,0148(brokerage business),10621,-112
4,0148(brokerage business),72528,7429,4,0163(brokerage business),7334,-2967,4,0272(brokerage business),6445,-310
5,0123(brokerage business),29447,3150,5,0272(brokerage business),7010,-395,5,0163(brokerage business),5365,-186
6,0253(brokerage business),25720,515,6,0253(brokerage business),5730,77,6,0372(brokerage business),4720,-807
7,0240(brokerage business),25452,13382,7,0082(brokerage business),3737,-68,7,0253(brokerage business),4501,165
8,0259(brokerage business),22945,11487,8,0240(brokerage business),3724,-410,8,0275(brokerage business),4469,374
9,0272(brokerage business),22143,9814,9,0077(brokerage business),3556,-390,9,0151(brokerage business),4311,-188
10,0081(brokerage business),14225,2817,10,0323(brokerage business),3415,-636,10,0103(brokerage business),4205,554
11,0323(brokerage business),13598,-3349,11,0274(brokerage business),3081,-223,11,0096(brokerage business),3819,-132
12,0096(brokerage business),11066,1171,12,0268(brokerage business),2846,-590,12,0240(brokerage business),3724,-192
13,0069(brokerage business),10036,3012,13,0018(brokerage business),2585,-130,13,0125(brokerage business),3539,4
14,0034(brokerage business),9511,2842,14,0275(brokerage business),2535,62,14,0077(brokerage business),3334,-143
15,0186(brokerage business),8017,1656,15,0239(brokerage business),2457,13,15,0082(brokerage business),3179,-84
16,0009(brokerage business),7499,1509,16,0034(brokerage business),2401,-3,16,0177(brokerage business),3032,-152
17,0268(brokerage business),6769,-256,17,0096(brokerage business),2179,1120,17,0058(brokerage business),2995,-382
18,0103(brokerage business),6567,697,18,0335(brokerage business),2154,259,18,0069(brokerage business),2667,288
19,0018(brokerage business),5931,301,19,0288(brokerage business),2097,-74,19,0034(brokerage business),2523,-420
20,0059(brokerage business),5833,-2611,20,0059(brokerage business),2071,-95,20,0186(brokerage business),2160,-302
Total,,657091,77493,Total,,90764,-6666,Total,,104939,-2177
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2705,,,,,,,,,,2026-09-10,
1,0163(brokerage business),13768,-60,1,0004(brokerage business),2335,16,1,0082(brokerage business),11201,-6
2,0148(brokerage business),10992,1934,2,0148(brokerage business),2166,231,2,0004(brokerage business),2038,427
3,0253(brokerage business),10398,1608,3,0163(brokerage business),2037,-295,3,0272(brokerage business),2034,97
4,0004(brokerage business),8641,3331,4,0103(brokerage business),1645,294,4,0372(brokerage business),1371,547
5,0275(brokerage business),7039,-679,5,0277(brokerage business),1598,16,5,0125(brokerage business),1342,-1
6,0081(brokerage business),2745,218,6,0272(brokerage business),1573,12,6,0275(brokerage business),1261,-35
7,0009(brokerage business),2572,369,7,0295(brokerage business),1222,-4,7,0148(brokerage business),974,-167
8,0240(brokerage business),2036,251,8,0240(brokerage business),1207,39,8,0338(brokerage business),971,12
9,0272(brokerage business),1413,-387,9,0253(brokerage business),786,-52,9,0137(brokerage business),755,1
10,0069(brokerage business),1038,629,10,0274(brokerage business),755,-32,10,0123(brokerage business),568,0
11,0059(brokerage business),945,-1127,11,0069(brokerage business),746,81,11,0240(brokerage business),536,-15
12,0178(brokerage business),730,107,12,0323(brokerage business),647,-200,12,0096(brokerage business),526,-19
13,0103(brokerage business),663,105,13,0007(brokerage business),522,204,13,0139(brokerage business),526,-4
14,0372(brokerage business),639,411,14,0139(brokerage business),522,-41,14,0058(brokerage business),517,293
15,0123(brokerage business),592,-285,15,0067(brokerage business),443,-11,15,0103(brokerage business),463,-67
16,0274(brokerage business),546,-120,16,0335(brokerage business),409,128,16,0019(brokerage business),413,0
17,0007(brokerage business),516,-125,17,0161(brokerage business),401,-8,17,0163(brokerage business),395,-7
18,0161(brokerage business),512,326,18,0034(brokerage business),393,-75,18,0121(brokerage business),384,9
19,0323(brokerage business),494,-452,19,0107(brokerage business),390,-47,19,0151(brokerage business),368,46
20,0308(brokerage business),491,-35,20,0018(brokerage business),382,14,20,0136(brokerage business),265,-11
Total,,66770,6019,Total,,20179,270,Total,,26908,1100
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2609,,,,,,,,,,2026-09-10,
1,8240(brokerage business),40,40,1,8253(brokerage business),140,0,1,8096(brokerage business),80,10
2,8096(brokerage business),30,20,2,8148(brokerage business),80,0,2,8253(brokerage business),80,0
3,8151(brokerage business),30,30,3,8077(brokerage business),20,0,3,8004(brokerage business),40,0
4,8069(brokerage business),20,20,4,8096(brokerage business),20,20,4,8148(brokerage business),40,0
5,8103(brokerage business),20,20,5,8103(brokerage business),20,20,5,8240(brokerage business),40,40
6,8123(brokerage business),20,20,6,8323(brokerage business),20,20,6,8321(brokerage business),20,0
7,8323(brokerage business),20,20,7,8004(brokerage business),10,0,7,8323(brokerage business),10,0
Total,,180,170,Total,,310,60,Total,,310,50
