"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-09,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Total,,245188,193,Total,,69332,-363,Total,,67625,626
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2611,,,,,,,,,,2026-09-09,
1,0163(brokerage business),30427,7312,1,0004(brokerage business),7346,583,1,0148(brokerage business),8208,1129
2,0004(brokerage business),16634,539,2,0148(brokerage business),5681,-1426,2,0239(brokerage business),7504,-685
3,0148(brokerage business),14987,2078,3,0253(brokerage business),5090,-1461,3,0163(brokerage business),7472,356
4,0253(brokerage business),12526,732,4,0163(brokerage business),4648,1079,4,0004(brokerage business),6394,567
5,0081(brokerage business),11174,-3506,5,0272(brokerage business),4229,214,5,0335(brokerage business),5040,615
6,0240(brokerage business),6824,4040,6,0018(brokerage business),4222,705,6,0139(brokerage business),4472,14
7,0123(brokerage business),6371,-551,7,0239(brokerage business),4165,1101,7,0272(brokerage business),4107,465
8,0275(brokerage business),5878,1356,8,0103(brokerage business),3384,2014,8,0084(brokerage business),3472,332
9,0272(brokerage business),4851,1473,9,0082(brokerage business),3097,-103,9,0253(brokerage business),3082,-197
10,0034(brokerage business),3521,1049,10,0240(brokerage business),2643,137,10,0161(brokerage business),2589,33
11,0018(brokerage business),3464,705,11,0125(brokerage business),2150,467,11,0240(brokerage business),2215,269
12,0103(brokerage business),2878,2276,12,0034(brokerage business),1704,95,12,0274(brokerage business),1271,46
13,0298(brokerage business),2723,109,13,0310(brokerage business),1556,101,13,0308(brokerage business),1194,70
14,0069(brokerage business),2278,1390,14,0008(brokerage business),1385,121,14,0137(brokerage business),1139,61
15,0259(brokerage business),2263,600,15,0184(brokerage business),1254,-21,15,0034(brokerage business),1076,-370
16,0082(brokerage business),2131,308,16,0338(brokerage business),1212,174,16,0123(brokerage business),1024,-440
17,0239(brokerage business),1986,122,17,0298(brokerage business),1101,190,17,0288(brokerage business),971,464
18,0105(brokerage business),1391,397,18,0059(brokerage business),1011,46,18,0069(brokerage business),875,772
19,0059(brokerage business),1326,382,19,0244(brokerage business),951,-108,19,0103(brokerage business),861,114
20,0288(brokerage business),1048,321,20,0323(brokerage business),917,-77,20,0082(brokerage business),760,372
Total,,134681,21132,Total,,57746,3831,Total,,63726,3987
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2610,,,,,,,,,,2026-09-09,
1,8163(brokerage business),11088,-3892,1,8163(brokerage business),2218,-1300,1,8372(brokerage business),6119,-702
2,8275(brokerage business),10761,-123,2,8004(brokerage business),1953,-442,2,8103(brokerage business),1880,-1461
3,8253(brokerage business),10230,-3340,3,8148(brokerage business),1225,-814,3,8004(brokerage business),1787,-197
4,8004(brokerage business),8543,1674,4,8096(brokerage business),931,-265,4,8163(brokerage business),1656,-220
5,8148(brokerage business),7648,-2208,5,8288(brokerage business),621,-658,5,8333(brokerage business),1138,-78
6,8123(brokerage business),4210,-520,6,8272(brokerage business),560,-361,6,8148(brokerage business),1123,-662
7,8103(brokerage business),2384,948,7,8240(brokerage business),556,319,7,8253(brokerage business),890,-103
8,8271(brokerage business),1522,140,8,8103(brokerage business),529,-31,8,8272(brokerage business),336,-36
9,8272(brokerage business),1491,-647,9,8075(brokerage business),500,498,9,8123(brokerage business),306,-28
10,8372(brokerage business),1227,318,10,8151(brokerage business),499,-40,10,8298(brokerage business),259,-85
11,8240(brokerage business),1215,-14,11,8308(brokerage business),416,-321,11,8137(brokerage business),246,-27
12,8342(brokerage business),900,-88,12,8274(brokerage business),398,-41,12,8067(brokerage business),231,-16
13,8059(brokerage business),850,96,13,8141(brokerage business),396,-5,13,8319(brokerage business),217,168
14,8007(brokerage business),838,-148,14,8335(brokerage business),383,-101,14,8169(brokerage business),206,-31
15,8308(brokerage business),752,39,15,8389(brokerage business),358,-12,15,8186(brokerage business),206,-43
16,8288(brokerage business),744,-230,16,8137(brokerage business),299,-28,16,8034(brokerage business),195,-28
17,8186(brokerage business),722,-248,17,8081(brokerage business),287,-42,17,8288(brokerage business),187,-2
18,8096(brokerage business),683,18,18,8018(brokerage business),276,-25,18,8018(brokerage business),146,-7
19,8069(brokerage business),651,-453,19,8253(brokerage business),274,-165,19,8178(brokerage business),136,-35
20,8333(brokerage business),612,9,20,8153(brokerage business),260,-33,20,8308(brokerage business),135,-95
Total,,67071,-8669,Total,,12939,-3867,Total,,17399,-3688
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2611,,,,,,,,,,2026-09-09,
1,8163(brokerage business),37432,487,1,8004(brokerage business),7694,-212,1,8004(brokerage business),8265,-1766
2,8148(brokerage business),35231,5796,2,8148(brokerage business),6734,259,2,8163(brokerage business),7299,-1800
3,8004(brokerage business),31562,5853,3,8163(brokerage business),5082,-1076,3,8103(brokerage business),6727,370
4,8275(brokerage business),16846,75,4,8272(brokerage business),2589,-181,4,8148(brokerage business),5566,-1082
5,8123(brokerage business),12434,2356,5,8288(brokerage business),2175,130,5,8372(brokerage business),5401,2
6,8253(brokerage business),12115,-156,6,8333(brokerage business),2040,-26,6,8239(brokerage business),2114,-43
7,8081(brokerage business),6611,-212,7,8335(brokerage business),2009,-717,7,8272(brokerage business),1643,-186
8,8272(brokerage business),6103,980,8,8268(brokerage business),1996,296,8,8253(brokerage business),1602,-87
9,8103(brokerage business),4393,1735,9,8253(brokerage business),1947,-18,9,8319(brokerage business),1587,90
10,8342(brokerage business),4369,1129,10,8082(brokerage business),1746,-157,10,8177(brokerage business),1583,93
11,8308(brokerage business),4268,2380,11,8086(brokerage business),1634,23,11,8096(brokerage business),1507,119
12,8069(brokerage business),3874,266,12,8274(brokerage business),1568,-423,12,8333(brokerage business),1341,-99
13,8240(brokerage business),3798,633,13,8018(brokerage business),1566,-306,13,8288(brokerage business),1078,-894
14,8335(brokerage business),3271,2506,14,8103(brokerage business),1500,-45,14,8042(brokerage business),984,-13
15,8034(brokerage business),2943,1058,15,8240(brokerage business),1485,-362,15,8088(brokerage business),963,1
16,8096(brokerage business),2922,405,16,8081(brokerage business),1395,65,16,8018(brokerage business),893,50
17,8059(brokerage business),2870,319,17,8084(brokerage business),1379,-85,17,8311(brokerage business),888,275
18,8288(brokerage business),2838,410,18,8161(brokerage business),1196,-30,18,8141(brokerage business),852,71
19,8268(brokerage business),2793,670,19,8259(brokerage business),1113,233,19,8059(brokerage business),807,82
20,8186(brokerage business),2567,110,20,8239(brokerage business),1112,-327,20,8123(brokerage business),764,-13
Total,,199240,26800,Total,,47960,-2959,Total,,51864,-4830
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2612,,,,,,,,,,2026-09-09,
1,8163(brokerage business),8459,784,1,8184(brokerage business),11945,133,1,7002(brokerage business),6887,0
2,8253(brokerage business),7465,1171,2,8081(brokerage business),6002,50,2,8004(brokerage business),6810,387
3,8096(brokerage business),6544,2277,3,8239(brokerage business),5473,505,3,8372(brokerage business),5902,0
4,8004(brokerage business),6199,267,4,8148(brokerage business),3988,-250,4,8163(brokerage business),3995,-476
5,8148(brokerage business),5415,1251,5,8004(brokerage business),2995,-64,5,8239(brokerage business),3702,697
6,8275(brokerage business),4744,262,6,8335(brokerage business),2717,41,6,8103(brokerage business),3326,983
7,8103(brokerage business),4233,3652,7,8084(brokerage business),2368,26,7,8096(brokerage business),2617,-2161
8,8123(brokerage business),3412,1387,8,8163(brokerage business),1941,-1265,8,8148(brokerage business),1874,651
9,8308(brokerage business),1599,1189,9,8274(brokerage business),1126,288,9,8059(brokerage business),1640,-17
10,8288(brokerage business),1580,293,10,8268(brokerage business),913,49,10,8272(brokerage business),1328,-243
11,8034(brokerage business),1526,1026,11,8253(brokerage business),828,-32,11,8275(brokerage business),1051,476
12,8271(brokerage business),1460,403,12,8240(brokerage business),778,89,12,8253(brokerage business),1031,397
13,8239(brokerage business),1424,630,13,8034(brokerage business),661,-13,13,8034(brokerage business),995,-7
14,8059(brokerage business),1420,85,14,8288(brokerage business),560,48,14,8259(brokerage business),866,1
15,8077(brokerage business),1330,1116,15,8018(brokerage business),469,236,15,8268(brokerage business),798,90
16,8342(brokerage business),1144,488,16,8082(brokerage business),458,1,16,8288(brokerage business),748,66
17,8240(brokerage business),877,257,17,8103(brokerage business),427,140,17,8335(brokerage business),681,6
18,8272(brokerage business),860,375,18,8141(brokerage business),415,17,18,8018(brokerage business),554,14
19,8081(brokerage business),843,-82,19,8308(brokerage business),322,12,19,8308(brokerage business),499,-89
20,8274(brokerage business),828,-243,20,8153(brokerage business),315,34,20,8082(brokerage business),478,-74
Total,,61362,16588,Total,,44701,45,Total,,45782,701
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：fuall,,,,,,,2026-09-09,,,,
Name of FF Member/OSBP,2245204,413380,Name of FF Member/OSBP,468871,1941,Name of FF Member/OSBP,468869,1941,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,2,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：fu2610,,,,,,,,,,2026-09-09,
1,0163(brokerage business),18848,3038,1,0163(brokerage business),2220,-21,1,0004(brokerage business),1820,74
2,0148(brokerage business),15865,5912,2,0148(brokerage business),2065,745,2,0148(brokerage business),1294,285
3,0004(brokerage business),14259,6605,3,0004(brokerage business),1682,233,3,0163(brokerage business),1164,229
4,0275(brokerage business),13599,5056,4,0103(brokerage business),1631,620,4,0240(brokerage business),1057,34
5,0123(brokerage business),11947,7013,5,0253(brokerage business),742,-306,5,0298(brokerage business),980,-32
6,0268(brokerage business),4972,2572,6,0275(brokerage business),574,7,6,0268(brokerage business),746,-101
7,0272(brokerage business),4570,2026,7,0034(brokerage business),569,185,7,0081(brokerage business),735,510
8,0298(brokerage business),3914,754,8,0295(brokerage business),533,476,8,0034(brokerage business),619,43
9,0240(brokerage business),3902,1604,9,0077(brokerage business),511,-158,9,0161(brokerage business),565,10
10,0259(brokerage business),3628,3319,10,0272(brokerage business),455,114,10,0253(brokerage business),538,63
11,0103(brokerage business),3515,2145,11,0323(brokerage business),452,58,11,0319(brokerage business),530,22
12,0271(brokerage business),2746,1218,12,0019(brokerage business),442,305,12,0288(brokerage business),525,83
13,0069(brokerage business),2645,1627,13,0018(brokerage business),438,80,13,0272(brokerage business),495,-32
14,0253(brokerage business),2630,1300,14,0298(brokerage business),436,-80,14,0295(brokerage business),493,475
15,0059(brokerage business),2433,1019,15,0319(brokerage business),409,300,15,0043(brokerage business),486,44
16,0081(brokerage business),2353,-269,16,0082(brokerage business),393,83,16,0275(brokerage business),437,98
17,0342(brokerage business),2249,1319,17,0153(brokerage business),377,21,17,0042(brokerage business),417,102
18,0295(brokerage business),2069,1731,18,0288(brokerage business),363,-31,18,0067(brokerage business),365,-30
19,0288(brokerage business),2016,1151,19,0151(brokerage business),330,65,19,0082(brokerage business),321,-46
20,0034(brokerage business),2006,366,20,0259(brokerage business),324,114,20,0018(brokerage business),316,143
Total,,120166,49506,Total,,14946,2810,Total,,13903,1974
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：fu2611,,,,,,,,,,2026-09-09,
1,0004(brokerage business),275212,71191,1,0004(brokerage business),20855,-788,1,0004(brokerage business),32329,-2384
2,0163(brokerage business),189404,33611,2,0163(brokerage business),17497,3940,2,0148(brokerage business),15884,-2373
3,0148(brokerage business),167113,24130,3,0148(brokerage business),17329,-168,3,0103(brokerage business),15549,-289
4,0275(brokerage business),71526,-20607,4,0103(brokerage business),9797,370,4,0163(brokerage business),9808,1286
5,0240(brokerage business),60258,16133,5,0272(brokerage business),8751,-316,5,0372(brokerage business),8417,541
6,0081(brokerage business),51411,3867,6,0253(brokerage business),8458,-75,6,0253(brokerage business),7774,214
7,0272(brokerage business),48188,11868,7,0268(brokerage business),5752,2,7,0298(brokerage business),5761,598
8,0268(brokerage business),43119,9183,8,0240(brokerage business),5693,227,8,0268(brokerage business),5624,231
9,0123(brokerage business),42547,2458,9,0059(brokerage business),5589,653,9,0240(brokerage business),4711,87
10,0253(brokerage business),38935,495,10,0335(brokerage business),5203,-283,10,0288(brokerage business),4652,-86
11,0298(brokerage business),29955,3083,11,0081(brokerage business),4514,82,11,0034(brokerage business),4454,279
12,0308(brokerage business),28038,7128,12,0288(brokerage business),3514,-306,12,0123(brokerage business),4448,1636
13,0034(brokerage business),25950,608,13,0018(brokerage business),3485,166,13,0272(brokerage business),4219,-250
14,0009(brokerage business),24829,3197,14,0034(brokerage business),3206,-971,14,0018(brokerage business),3965,-672
15,0186(brokerage business),24714,4964,15,0275(brokerage business),3093,-462,15,0319(brokerage business),3745,-540
16,0059(brokerage business),21588,7603,16,0009(brokerage business),3092,292,16,0009(brokerage business),3040,223
17,0259(brokerage business),19365,3842,17,0082(brokerage business),3036,-200,17,0274(brokerage business),2523,-289
