"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-17,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
2,0163(brokerage business),219510,-784,2,0148(brokerage business),11760,-1368,2,0272(brokerage business),8634,-113
3,0148(brokerage business),102107,-5908,3,0103(brokerage business),9208,215,3,0275(brokerage business),8024,-500
4,0275(brokerage business),78685,9494,4,0163(brokerage business),7791,-423,4,0240(brokerage business),6854,517
5,0123(brokerage business),58745,583,5,0272(brokerage business),5801,1422,5,0163(brokerage business),5694,2093
6,0272(brokerage business),47898,3573,6,0059(brokerage business),5143,-122,6,0123(brokerage business),5287,108
7,0240(brokerage business),42930,5993,7,0275(brokerage business),4030,573,7,0004(brokerage business),5060,294
8,0081(brokerage business),41707,-163,8,0253(brokerage business),3753,-254,8,0139(brokerage business),4980,-24
9,0298(brokerage business),41672,14771,9,0018(brokerage business),3213,76,9,0298(brokerage business),4937,-85
10,0268(brokerage business),32751,2291,10,0323(brokerage business),2716,-618,10,0081(brokerage business),4577,371
11,0186(brokerage business),28528,6704,11,0240(brokerage business),2706,-514,11,0288(brokerage business),3969,-70
12,0253(brokerage business),27753,-10996,12,0288(brokerage business),2690,-468,12,0253(brokerage business),3949,59
13,0034(brokerage business),25606,4567,13,0069(brokerage business),2663,604,13,0103(brokerage business),3892,328
14,0059(brokerage business),25154,2918,14,0019(brokerage business),2551,57,14,0121(brokerage business),3522,-273
15,0323(brokerage business),21327,3436,15,0151(brokerage business),2510,139,15,0268(brokerage business),3397,-284
16,0308(brokerage business),19645,-2027,16,0137(brokerage business),2494,451,16,0034(brokerage business),3316,122
17,0103(brokerage business),19074,1383,17,0082(brokerage business),2402,-268,17,0161(brokerage business),3060,64
18,0259(brokerage business),18299,-7458,18,0308(brokerage business),2272,65,18,0042(brokerage business),2764,69
19,0288(brokerage business),18276,1539,19,0268(brokerage business),2091,104,19,0082(brokerage business),2340,-872
20,0043(brokerage business),18060,924,20,0311(brokerage business),1950,-506,20,0029(brokerage business),2325,40
Total,,1146238,42658,Total,,96357,-1034,Total,,95475,1836
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2611,,,,,,,,,,2026-09-17,
1,0004(brokerage business),135762,50981,1,0148(brokerage business),31038,1388,1,0272(brokerage business),19294,-326
2,0163(brokerage business),120371,-21761,2,0004(brokerage business),24130,3337,2,0148(brokerage business),16203,-1528
3,0148(brokerage business),59192,-1331,3,0272(brokerage business),19196,-182,3,0004(brokerage business),13472,1539
4,0275(brokerage business),45742,3277,4,0103(brokerage business),17703,1504,4,0082(brokerage business),12718,304
5,0123(brokerage business),42058,-8192,5,0163(brokerage business),10669,-532,5,0163(brokerage business),10828,3667
6,0253(brokerage business),22947,-19701,6,0082(brokerage business),10305,146,6,0275(brokerage business),10513,48
7,0081(brokerage business),18008,-2368,7,0123(brokerage business),10156,1032,7,0081(brokerage business),9923,662
8,0272(brokerage business),17550,1010,8,0268(brokerage business),9324,217,8,0009(brokerage business),9769,9
9,0240(brokerage business),16828,1639,9,0239(brokerage business),8870,-1501,9,0123(brokerage business),9413,278
10,0069(brokerage business),16693,2128,10,0059(brokerage business),7313,184,10,0059(brokerage business),8202,253
11,0059(brokerage business),15643,-1043,11,0253(brokerage business),6930,228,11,0137(brokerage business),7686,-23
12,0268(brokerage business),13662,1194,12,0137(brokerage business),6835,-40,12,0103(brokerage business),7342,-53
13,0186(brokerage business),12398,3530,13,0081(brokerage business),6445,-732,13,0268(brokerage business),6979,11
14,0034(brokerage business),9643,1188,14,0335(brokerage business),6102,-161,14,0253(brokerage business),6683,65
15,0342(brokerage business),9600,445,15,0161(brokerage business),5982,-305,15,0069(brokerage business),6101,-398
16,0298(brokerage business),9186,312,16,0275(brokerage business),5684,854,16,0139(brokerage business),6019,-462
17,0137(brokerage business),9093,2351,17,0116(brokerage business),5004,314,17,0177(brokerage business),5655,42
18,0103(brokerage business),8693,-7804,18,0009(brokerage business),4825,139,18,0288(brokerage business),4231,-123
19,0161(brokerage business),8470,-1087,19,0069(brokerage business),4762,141,19,0034(brokerage business),4189,259
20,0299(brokerage business),8387,3036,20,0333(brokerage business),3972,239,20,0333(brokerage business),4080,-162
Total,,599926,7804,Total,,205245,6270,Total,,179300,4062
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2612,,,,,,,,,,2026-09-17,
1,0163(brokerage business),29892,1750,1,0004(brokerage business),14911,-226,1,0103(brokerage business),8740,499
2,0148(brokerage business),19963,1959,2,0148(brokerage business),12651,964,2,0004(brokerage business),8587,1022
3,0004(brokerage business),18130,1615,3,0239(brokerage business),10335,250,3,0123(brokerage business),6902,-217
4,0275(brokerage business),13353,-2489,4,0335(brokerage business),9946,-252,4,0244(brokerage business),6807,-124
5,0123(brokerage business),11109,-4037,5,0103(brokerage business),7615,78,5,0253(brokerage business),6729,-33
6,0253(brokerage business),9531,-2041,6,0177(brokerage business),5145,-75,6,0333(brokerage business),5509,-649
7,0308(brokerage business),8655,598,7,0009(brokerage business),4988,60,7,0272(brokerage business),5412,-576
8,0059(brokerage business),5841,803,8,0163(brokerage business),4291,-3,8,0148(brokerage business),5313,415
9,0272(brokerage business),5548,-3871,9,0272(brokerage business),3815,288,9,0082(brokerage business),5287,170
10,0333(brokerage business),5217,-30,10,0253(brokerage business),3527,-576,10,0323(brokerage business),5272,358
11,0240(brokerage business),4482,150,11,0084(brokerage business),3000,0,11,0335(brokerage business),5121,-91
12,0069(brokerage business),4219,204,12,0275(brokerage business),2808,242,12,0275(brokerage business),5086,-391
13,0268(brokerage business),3226,-366,13,0161(brokerage business),2749,-52,13,0238(brokerage business),4465,-633
14,0103(brokerage business),2733,-2678,14,0034(brokerage business),2626,379,14,0240(brokerage business),4089,100
15,0186(brokerage business),2241,729,15,0059(brokerage business),2599,-256,15,0163(brokerage business),4024,697
16,0271(brokerage business),2230,-475,16,0277(brokerage business),2506,20,16,0096(brokerage business),3432,-365
17,0009(brokerage business),2099,86,17,0268(brokerage business),2374,177,17,0069(brokerage business),3109,79
18,0137(brokerage business),2052,-1031,18,0240(brokerage business),1942,60,18,0018(brokerage business),2701,-331
19,0151(brokerage business),2028,1164,19,0082(brokerage business),1862,193,19,0268(brokerage business),2427,-41
20,0259(brokerage business),2015,660,20,0153(brokerage business),1785,1,20,0068(brokerage business),1997,2
Total,,154564,-7300,Total,,101475,1272,Total,,101009,-109
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2701,,,,,,,,,,2026-09-17,
1,0163(brokerage business),20415,1019,1,0148(brokerage business),9606,-118,1,0272(brokerage business),9372,-380
2,0004(brokerage business),9772,858,2,0272(brokerage business),8114,-26,2,0275(brokerage business),5495,-158
3,0148(brokerage business),7073,-793,3,0161(brokerage business),4932,386,3,0161(brokerage business),4816,474
4,0275(brokerage business),6813,388,4,0139(brokerage business),4567,329,4,0137(brokerage business),4684,20
5,0059(brokerage business),5300,1086,5,0082(brokerage business),4438,19,5,0139(brokerage business),4589,316
6,0123(brokerage business),5076,1331,6,0081(brokerage business),4364,203,6,0082(brokerage business),4525,32
7,0308(brokerage business),5057,-218,7,0137(brokerage business),3941,-62,7,0004(brokerage business),4361,1005
8,0333(brokerage business),3747,402,8,0069(brokerage business),3791,236,8,0148(brokerage business),4173,-93
9,0272(brokerage business),3614,-1201,9,0059(brokerage business),3628,-14,9,0059(brokerage business),3920,-6
10,0253(brokerage business),3252,-1276,10,0275(brokerage business),3618,113,10,0123(brokerage business),3280,356
11,0069(brokerage business),2702,637,11,0009(brokerage business),3600,515,11,0069(brokerage business),3238,-74
12,0103(brokerage business),2328,2108,12,0123(brokerage business),3266,242,12,0009(brokerage business),3051,291
13,0268(brokerage business),2242,-486,13,0004(brokerage business),2443,775,13,0081(brokerage business),2730,90
14,0342(brokerage business),2070,-55,14,0268(brokerage business),2018,14,14,0238(brokerage business),2683,108
15,0271(brokerage business),1987,264,15,0335(brokerage business),1843,205,15,0103(brokerage business),2530,86
16,0240(brokerage business),1783,-299,16,0253(brokerage business),1665,74,16,0268(brokerage business),2201,0
17,0161(brokerage business),1734,-675,17,0163(brokerage business),1489,-254,17,0018(brokerage business),1693,498
18,0048(brokerage business),1409,874,18,0103(brokerage business),1346,548,18,0321(brokerage business),1497,683
19,0186(brokerage business),1379,14,19,0042(brokerage business),1296,149,19,0333(brokerage business),1235,-138
20,0018(brokerage business),1327,806,20,0141(brokerage business),1159,148,20,0048(brokerage business),1207,1140
Total,,89080,4784,Total,,71124,3482,Total,,71280,4250
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：brall,,,,,,,2026-09-17,,,,
Name of FF Member/OSBP,516126,-128820,Name of FF Member/OSBP,140535,-3690,Name of FF Member/OSBP,140535,-3690,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2610,,,,,,,,,,2026-09-17,
1,0148(brokerage business),36757,-10350,1,0004(brokerage business),3340,-32,1,0004(brokerage business),2647,124
2,0275(brokerage business),26990,-3701,2,0148(brokerage business),2112,90,2,0163(brokerage business),1881,-85
3,0004(brokerage business),25474,-3733,3,0103(brokerage business),1298,311,3,0148(brokerage business),1078,-559
4,0081(brokerage business),15067,-1229,4,0253(brokerage business),771,-135,4,0253(brokerage business),709,-107
5,0163(brokerage business),13081,-15681,5,0081(brokerage business),653,191,5,0275(brokerage business),686,-93
6,0253(brokerage business),12530,-4117,6,0275(brokerage business),536,19,6,0082(brokerage business),603,-118
7,0123(brokerage business),10964,-5334,7,0163(brokerage business),466,-292,7,0272(brokerage business),578,20
8,0298(brokerage business),8558,-300,8,0123(brokerage business),449,5,8,0123(brokerage business),502,-55
9,0259(brokerage business),6852,-2845,9,0007(brokerage business),446,9,9,0058(brokerage business),472,-102
10,0240(brokerage business),5171,-2302,10,0059(brokerage business),446,-40,10,0418(brokerage business),459,-2
11,0268(brokerage business),4131,-463,11,0272(brokerage business),443,-57,11,0034(brokerage business),413,-56
12,0186(brokerage business),3750,-792,12,0268(brokerage business),435,-76,12,0298(brokerage business),406,-265
13,0034(brokerage business),3296,-742,13,0052(brokerage business),372,-14,13,0019(brokerage business),384,-1
14,0272(brokerage business),2929,-2248,14,0096(brokerage business),372,17,14,0151(brokerage business),381,-53
15,0288(brokerage business),2850,-41,15,0321(brokerage business),370,-249,15,0240(brokerage business),372,-51
16,0059(brokerage business),2415,-1153,16,0034(brokerage business),312,-26,16,0018(brokerage business),371,-49
17,0308(brokerage business),2041,-551,17,0308(brokerage business),312,33,17,0103(brokerage business),370,-47
18,0323(brokerage business),2024,-835,18,0153(brokerage business),275,-24,18,0059(brokerage business),355,45
19,0019(brokerage business),1953,-1707,19,0058(brokerage business),267,-140,19,0068(brokerage business),349,-14
20,0244(brokerage business),1619,66,20,0067(brokerage business),267,-9,20,0069(brokerage business),333,-15
Total,,188452,-58058,Total,,13942,-419,Total,,13349,-1483
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2611,,,,,,,,,,2026-09-17,
1,0004(brokerage business),36008,-8808,1,0148(brokerage business),15313,-859,1,0004(brokerage business),12821,10
2,0148(brokerage business),29568,-7716,2,0004(brokerage business),8554,-166,2,0323(brokerage business),8353,-161
3,0163(brokerage business),24081,4264,3,0323(brokerage business),8280,294,3,0148(brokerage business),8055,63
4,0081(brokerage business),16967,-5008,4,0268(brokerage business),7344,-112,4,0268(brokerage business),6754,84
5,0253(brokerage business),14215,-3316,5,0163(brokerage business),4920,24,5,0103(brokerage business),5481,1011
6,0275(brokerage business),12797,-3238,6,0253(brokerage business),4414,-224,6,0272(brokerage business),4673,45
7,0123(brokerage business),7955,-4441,7,0123(brokerage business),4195,57,7,0163(brokerage business),3885,125
8,0240(brokerage business),5964,-1202,8,0103(brokerage business),3575,-300,8,0253(brokerage business),3852,-29
9,0272(brokerage business),4995,828,9,0275(brokerage business),2230,-153,9,0123(brokerage business),3792,-384
10,0103(brokerage business),3229,-1937,10,0043(brokerage business),2106,-116,10,0029(brokerage business),2626,305
11,0268(brokerage business),3134,-842,11,0272(brokerage business),1982,-10,11,0275(brokerage business),2193,-264
12,0186(brokerage business),2947,496,12,0096(brokerage business),1935,-89,12,0096(brokerage business),2143,58
13,0059(brokerage business),2746,-264,13,0048(brokerage business),1584,136,13,0082(brokerage business),2085,-268
14,0096(brokerage business),2739,-362,14,0335(brokerage business),1420,-880,14,0043(brokerage business),1733,-170
15,0274(brokerage business),2588,-1081,15,0007(brokerage business),1103,-44,15,0058(brokerage business),1473,-304
16,0323(brokerage business),2447,-100,16,0240(brokerage business),1067,-125,16,0048(brokerage business),1283,65
17,0034(brokerage business),2394,517,17,0288(brokerage business),774,121,17,0254(brokerage business),1228,64
18,0029(brokerage business),2052,893,18,0081(brokerage business),757,220,18,0081(brokerage business),1195,-497
19,0298(brokerage business),2049,220,19,0321(brokerage business),729,149,19,0107(brokerage business),819,192
20,0009(brokerage business),1992,309,20,0059(brokerage business),694,-3,20,0019(brokerage business),747,104
Total,,180867,-30788,Total,,72976,-2080,Total,,75191,49
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ruall,,,,,,,2026-09-17,,,,
Name of FF Member/OSBP,777476,246060,Name of FF Member/OSBP,176650,2858,Name of FF Member/OSBP,176420,2858,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,230,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2611,,,,,,,,,,2026-09-17,
1,0253(brokerage business),1519,815,1,0004(brokerage business),617,-126,1,0004(brokerage business),1145,-13
2,0004(brokerage business),1015,115,2,0151(brokerage business),507,-21,2,0240(brokerage business),663,-41
3,0163(brokerage business),801,305,3,0058(brokerage business),462,-2,3,0163(brokerage business),367,21
4,0148(brokerage business),631,227,4,0163(brokerage business),418,28,4,0349(brokerage business),324,0
5,0161(brokerage business),571,210,5,0123(brokerage business),370,-7,5,0077(brokerage business),296,0
6,0151(brokerage business),543,-9,6,0177(brokerage business),352,-1,6,0151(brokerage business),291,-164
7,0308(brokerage business),515,167,7,0148(brokerage business),326,-11,7,0103(brokerage business),265,-222
8,0137(brokerage business),253,62,8,0082(brokerage business),217,0,8,0253(brokerage business),207,18
9,0103(brokerage business),229,223,9,0096(brokerage business),174,0,9,0148(brokerage business),206,-44
10,0240(brokerage business),206,-41,10,0272(brokerage business),164,-16,10,0081(brokerage business),199,1
11,0272(brokerage business),183,-104,11,0253(brokerage business),133,-9,11,0069(brokerage business),135,-3
12,0082(brokerage business),182,114,12,0125(brokerage business),102,2,12,0123(brokerage business),104,6
13,0312(brokerage business),169,32,13,0312(brokerage business),92,-4,13,0335(brokerage business),96,0
14,0123(brokerage business),157,86,14,0081(brokerage business),91,-11,14,0082(brokerage business),80,-4
15,0268(brokerage business),119,64,15,0137(brokerage business),77,-6,15,0096(brokerage business),78,-2
16,0009(brokerage business),117,106,16,0103(brokerage business),76,-3,16,0121(brokerage business),69,30
17,0034(brokerage business),91,62,17,0009(brokerage business),72,8,17,0059(brokerage business),62,4
18,0274(brokerage business),75,66,18,0069(brokerage business),71,12,18,0177(brokerage business),62,0
19,0013(brokerage business),74,66,19,0389(brokerage business),70,41,19,0058(brokerage business),59,0
20,0238(brokerage business),64,27,20,0240(brokerage business),66,-115,20,0029(brokerage business),46,0
Total,,7514,2593,Total,,4457,-241,Total,,4754,-413
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2701,,,,,,,,,,2026-09-17,
1,0163(brokerage business),117108,43177,1,0004(brokerage business),9522,-509,1,0004(brokerage business),17569,555
2,0004(brokerage business),105046,47567,2,0272(brokerage business),7864,556,2,0148(brokerage business),10297,716
3,0253(brokerage business),52055,17406,3,0148(brokerage business),7429,-1080,3,0123(brokerage business),9568,94
4,0148(brokerage business),43004,-817,4,0103(brokerage business),6389,30,4,0163(brokerage business),6204,1268
5,0275(brokerage business),41888,5109,5,0163(brokerage business),6161,-514,5,0275(brokerage business),4539,176
6,0272(brokerage business),35905,7995,6,0253(brokerage business),5576,-220,6,0151(brokerage business),4197,-85
7,0240(brokerage business),26090,11512,7,0240(brokerage business),3564,95,7,0372(brokerage business),4166,-128
8,0123(brokerage business),17209,-382,8,0082(brokerage business),3300,77,8,0272(brokerage business),3950,-1161
9,0259(brokerage business),17197,5094,9,0268(brokerage business),3156,285,9,0103(brokerage business),3620,-378
10,0161(brokerage business),14441,11950,10,0059(brokerage business),3116,1105,10,0059(brokerage business),3593,541
11,0096(brokerage business),9411,1602,11,0125(brokerage business),3067,785,11,0253(brokerage business),3544,63
12,0323(brokerage business),8404,3886,12,0323(brokerage business),2646,552,12,0082(brokerage business),3403,31
13,0034(brokerage business),8339,2675,13,0096(brokerage business),2637,188,13,0096(brokerage business),3352,-59
14,0081(brokerage business),7122,1021,14,0077(brokerage business),2621,-77,14,0240(brokerage business),3342,55
15,0186(brokerage business),6994,2805,15,0275(brokerage business),2294,252,15,0125(brokerage business),3072,15
16,0059(brokerage business),6942,3388,16,0277(brokerage business),2187,-36,16,0077(brokerage business),2899,-136
17,0298(brokerage business),5639,2141,17,0034(brokerage business),1929,-219,17,0177(brokerage business),2752,245
18,0018(brokerage business),5237,2020,18,0018(brokerage business),1923,-130,18,0058(brokerage business),2224,-524
19,0069(brokerage business),5078,2155,19,0274(brokerage business),1880,68,19,0034(brokerage business),1860,106
20,0268(brokerage business),5062,1773,20,0007(brokerage business),1876,-17,20,0019(brokerage business),1788,-63
Total,,538171,172077,Total,,79137,1191,Total,,95939,1331
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2705,,,,,,,,,,2026-09-17,
1,0148(brokerage business),11782,3061,1,0004(brokerage business),2189,55,1,0082(brokerage business),11196,6
2,0163(brokerage business),10904,502,2,0253(brokerage business),1941,93,2,0004(brokerage business),2376,41
3,0253(brokerage business),9322,2136,3,0277(brokerage business),1714,11,3,0272(brokerage business),1905,-497
4,0004(brokerage business),8002,2353,4,0148(brokerage business),1605,-350,4,0275(brokerage business),1730,10
5,0081(brokerage business),3070,659,5,0103(brokerage business),1526,-17,5,0372(brokerage business),1377,-9
6,0272(brokerage business),2854,2188,6,0163(brokerage business),1388,-84,6,0103(brokerage business),1130,479
7,0275(brokerage business),2819,612,7,0272(brokerage business),1316,9,7,0148(brokerage business),1113,46
8,0123(brokerage business),1710,-246,8,0295(brokerage business),1305,-2,8,0137(brokerage business),763,3
9,0240(brokerage business),1595,608,9,0059(brokerage business),1204,575,9,0151(brokerage business),642,190
10,0059(brokerage business),868,216,10,0240(brokerage business),1040,93,10,0096(brokerage business),631,7
11,0043(brokerage business),794,487,11,0007(brokerage business),589,84,11,0123(brokerage business),604,2
12,0103(brokerage business),700,249,12,0323(brokerage business),575,-33,12,0058(brokerage business),536,88
13,0186(brokerage business),650,463,13,0139(brokerage business),513,-9,13,0125(brokerage business),447,41
14,0323(brokerage business),629,59,14,0125(brokerage business),511,-1,14,0019(brokerage business),412,-22
15,0007(brokerage business),462,-157,15,0268(brokerage business),499,7,15,0163(brokerage business),378,-18
16,0095(brokerage business),407,206,16,0077(brokerage business),493,48,16,0139(brokerage business),347,11
17,0389(brokerage business),397,109,17,0034(brokerage business),451,75,17,0121(brokerage business),342,-8
18,0034(brokerage business),384,255,18,0096(brokerage business),425,20,18,0077(brokerage business),284,21
19,0009(brokerage business),367,-560,19,0018(brokerage business),405,14,19,0177(brokerage business),252,82
20,0069(brokerage business),357,-228,20,0081(brokerage business),400,141,20,0136(brokerage business),233,0
Total,,58073,12972,Total,,20089,729,Total,,26698,473
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2610,,,,,,,,,,2026-09-17,
1,8004(brokerage business),1894,-352,1,8004(brokerage business),2390,-157,1,8004(brokerage business),1937,-135
2,8275(brokerage business),1428,14,2,8096(brokerage business),1055,0,2,8148(brokerage business),1318,-64
3,8163(brokerage business),1346,-2260,3,8148(brokerage business),936,-414,3,8272(brokerage business),1097,-532
4,8271(brokerage business),815,-542,4,8253(brokerage business),725,-104,4,8103(brokerage business),975,-1
5,8148(brokerage business),744,194,5,8058(brokerage business),652,-88,5,8163(brokerage business),768,-193
6,8272(brokerage business),719,417,6,8059(brokerage business),604,-6,6,8240(brokerage business),743,14
7,8308(brokerage business),714,92,7,8077(brokerage business),544,-72,7,8019(brokerage business),559,-5
8,8253(brokerage business),655,-303,8,8389(brokerage business),313,-28,8,8177(brokerage business),489,-107
9,8153(brokerage business),348,345,9,8001(brokerage business),234,-26,9,8253(brokerage business),433,5
10,8081(brokerage business),267,186,10,8123(brokerage business),233,-1,10,8077(brokerage business),362,0
11,8059(brokerage business),266,239,11,8171(brokerage business),222,0,11,8275(brokerage business),301,-6
12,8268(brokerage business),256,91,12,8272(brokerage business),209,-43,12,8139(brokerage business),200,-17
13,8058(brokerage business),152,6,13,8003(brokerage business),200,0,13,8058(brokerage business),173,-40
14,8151(brokerage business),132,53,14,8274(brokerage business),200,0,14,8123(brokerage business),159,-34
15,8121(brokerage business),128,91,15,8095(brokerage business),192,-24,15,8069(brokerage business),133,0
16,8123(brokerage business),117,-291,16,8163(brokerage business),188,21,16,8254(brokerage business),127,0
17,8177(brokerage business),109,-432,17,8151(brokerage business),163,32,17,8308(brokerage business),96,2
18,8007(brokerage business),108,107,18,8018(brokerage business),162,-2,18,8385(brokerage business),96,0
19,8333(brokerage business),105,-67,19,8312(brokerage business),160,-11,19,8081(brokerage business),77,-7
20,8389(brokerage business),96,-108,20,8103(brokerage business),150,-10,20,8096(brokerage business),71,9
Total,,10399,-2520,Total,,9532,-933,Total,,10114,-1111
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2611,,,,,,,,,,2026-09-17,
1,8163(brokerage business),35010,10084,1,8239(brokerage business),5251,-202,1,8004(brokerage business),8490,-239
2,8253(brokerage business),14858,5926,2,8004(brokerage business),5168,249,2,8148(brokerage business),4898,-775
3,8148(brokerage business),11341,2120,3,8148(brokerage business),5140,-210,3,8272(brokerage business),4000,458
4,8004(brokerage business),9416,721,4,8103(brokerage business),5008,364,4,8253(brokerage business),3537,-37
5,8275(brokerage business),7714,149,5,8184(brokerage business),4242,-817,5,8096(brokerage business),3435,-26
6,8123(brokerage business),6688,1742,6,8163(brokerage business),3057,-738,6,8163(brokerage business),3369,258
7,8272(brokerage business),3178,-5060,7,8084(brokerage business),3037,-56,7,8123(brokerage business),3075,-2
8,8096(brokerage business),2916,-202,8,8272(brokerage business),2400,64,8,8125(brokerage business),2905,392
9,8323(brokerage business),2876,1111,9,8277(brokerage business),1802,-82,9,8082(brokerage business),2634,90
10,8081(brokerage business),2554,-805,10,8240(brokerage business),1620,117,10,8240(brokerage business),2632,-171
11,8288(brokerage business),2208,520,11,8253(brokerage business),1612,29,11,8103(brokerage business),2227,-8
12,8240(brokerage business),2132,859,12,8268(brokerage business),1557,161,12,8058(brokerage business),1884,-37
13,8186(brokerage business),1947,717,13,8274(brokerage business),1518,15,13,8077(brokerage business),1614,125
14,8184(brokerage business),1907,1198,14,8335(brokerage business),1353,-135,14,8059(brokerage business),1537,-34
15,8059(brokerage business),1832,645,15,8349(brokerage business),1194,285,15,8275(brokerage business),1250,2
16,8298(brokerage business),1713,-160,16,8139(brokerage business),1186,189,16,8177(brokerage business),1052,-10
17,8103(brokerage business),1594,-218,17,8007(brokerage business),1117,-8,17,8069(brokerage business),921,-24
18,8043(brokerage business),1566,434,18,8288(brokerage business),1029,-143,18,8009(brokerage business),836,-126
19,8034(brokerage business),1098,626,19,8305(brokerage business),1010,444,19,8029(brokerage business),805,47
20,8019(brokerage business),1030,661,20,8123(brokerage business),953,0,20,8151(brokerage business),727,-10
Total,,113578,21068,Total,,49254,-474,Total,,51828,-127
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2612,,,,,,,,,,2026-09-17,
1,8163(brokerage business),11592,3876,1,8004(brokerage business),5581,-263,1,8004(brokerage business),8344,-421
2,8253(brokerage business),9165,3426,2,8148(brokerage business),4461,-191,2,8148(brokerage business),3732,420
3,8004(brokerage business),7222,4150,3,8103(brokerage business),3254,221,3,8253(brokerage business),3128,-42
4,8275(brokerage business),5410,3278,4,8163(brokerage business),2946,97,4,8163(brokerage business),2941,359
5,8148(brokerage business),4971,1296,5,8323(brokerage business),2281,-36,5,8240(brokerage business),2733,355
6,8081(brokerage business),3883,1483,6,8082(brokerage business),2182,18,6,8268(brokerage business),2301,-35
7,8096(brokerage business),1361,376,7,8268(brokerage business),2107,-63,7,8082(brokerage business),2198,18
8,8272(brokerage business),1319,337,8,8034(brokerage business),2082,-9,8,8123(brokerage business),2112,4
9,8240(brokerage business),1192,605,9,8253(brokerage business),1904,-61,9,8323(brokerage business),2079,-3
10,8123(brokerage business),1151,244,10,8295(brokerage business),1656,60,10,8034(brokerage business),1860,-14
11,8308(brokerage business),1000,-3,11,8161(brokerage business),1617,-40,11,8103(brokerage business),1780,-28
12,8059(brokerage business),932,389,12,8274(brokerage business),1449,-17,12,8372(brokerage business),1604,-200
13,8277(brokerage business),578,456,13,8372(brokerage business),1336,-2,13,8161(brokerage business),1560,4
