"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-08-20,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
8,0259(brokerage business),5870,-197,8,0018(brokerage business),2314,-447,8,0268(brokerage business),2092,-162
9,0081(brokerage business),5850,2540,9,0151(brokerage business),2105,-201,9,0253(brokerage business),1952,-535
10,0103(brokerage business),5362,1280,10,0125(brokerage business),2025,-192,10,0163(brokerage business),1945,-101
11,0034(brokerage business),4576,327,11,0299(brokerage business),1963,-563,11,0139(brokerage business),1931,-19
12,0268(brokerage business),4559,1402,12,0274(brokerage business),1959,-179,12,0081(brokerage business),1923,-435
13,0069(brokerage business),3718,902,13,0240(brokerage business),1845,-138,13,0177(brokerage business),1834,-458
14,0043(brokerage business),3663,1396,14,0059(brokerage business),1664,-522,14,0298(brokerage business),1822,-218
15,0272(brokerage business),3090,-416,15,0323(brokerage business),1663,100,15,0121(brokerage business),1791,-1412
16,0137(brokerage business),2363,-1259,16,0069(brokerage business),1560,-17,16,0123(brokerage business),1789,-124
17,0042(brokerage business),2231,498,17,0153(brokerage business),1408,-126,17,0082(brokerage business),1767,-123
18,0059(brokerage business),2095,-740,18,0009(brokerage business),1374,-79,18,0103(brokerage business),1750,-1015
19,0288(brokerage business),2095,289,19,0137(brokerage business),1249,-481,19,0018(brokerage business),1477,61
20,0186(brokerage business),2030,-319,20,0253(brokerage business),1245,-204,20,0288(brokerage business),1449,-257
Total,,172269,-1895,Total,,58887,-7095,Total,,51747,-6588
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2610,,,,,,,,,,2026-08-20,
1,0163(brokerage business),123939,43150,1,0148(brokerage business),47124,5427,1,0004(brokerage business),30241,864
2,0148(brokerage business),82855,36707,2,0004(brokerage business),27652,2941,2,0148(brokerage business),24844,-1614
3,0004(brokerage business),80375,27628,3,0163(brokerage business),16870,5255,3,0272(brokerage business),21140,5903
4,0253(brokerage business),32778,13604,4,0272(brokerage business),16429,-1469,4,0103(brokerage business),15326,-158
5,0272(brokerage business),30240,14675,5,0103(brokerage business),15537,-32,5,0275(brokerage business),13302,416
6,0275(brokerage business),30019,1361,6,0059(brokerage business),12768,3432,6,0123(brokerage business),13077,456
7,0240(brokerage business),27498,13324,7,0082(brokerage business),12725,581,7,0082(brokerage business),10495,104
8,0123(brokerage business),26127,10796,8,0335(brokerage business),12514,2415,8,0240(brokerage business),10340,1406
9,0081(brokerage business),26123,11602,9,0253(brokerage business),11470,1135,9,0139(brokerage business),9108,345
10,0268(brokerage business),23960,17063,10,0239(brokerage business),11194,-1445,10,0081(brokerage business),8968,-764
11,0161(brokerage business),19355,9820,11,0123(brokerage business),8777,515,11,0059(brokerage business),8695,-430
12,0059(brokerage business),16692,6565,12,0268(brokerage business),8434,-3386,12,0009(brokerage business),8435,-9
13,0137(brokerage business),14806,8524,13,0081(brokerage business),7958,593,13,0137(brokerage business),8010,-27
14,0186(brokerage business),14466,8886,14,0137(brokerage business),7436,357,14,0069(brokerage business),7835,227
15,0069(brokerage business),11634,3741,15,0240(brokerage business),6400,772,15,0268(brokerage business),7409,-3256
16,0034(brokerage business),10499,6080,16,0275(brokerage business),5827,239,16,0163(brokerage business),7110,-2170
17,0298(brokerage business),10189,5880,17,0161(brokerage business),5702,-997,17,0125(brokerage business),6840,121
18,0082(brokerage business),9739,3598,18,0288(brokerage business),4985,35,18,0253(brokerage business),4628,771
19,0103(brokerage business),8932,1530,19,0069(brokerage business),4875,69,19,0177(brokerage business),4621,289
20,0308(brokerage business),8926,3945,20,0009(brokerage business),4666,137,20,0333(brokerage business),4496,306
Total,,609152,248479,Total,,249343,16574,Total,,224920,2780
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2611,,,,,,,,,,2026-08-20,
1,0163(brokerage business),15707,7030,1,0082(brokerage business),7898,303,1,0148(brokerage business),8210,785
2,0275(brokerage business),8941,2247,2,0148(brokerage business),7775,-264,2,0082(brokerage business),8049,17
3,0148(brokerage business),8539,2130,3,0009(brokerage business),6578,-136,3,0009(brokerage business),7575,854
4,0004(brokerage business),7424,3144,4,0272(brokerage business),6014,2,4,0272(brokerage business),6893,-1191
5,0059(brokerage business),6496,3180,5,0081(brokerage business),5732,52,5,0139(brokerage business),6174,13
6,0272(brokerage business),4353,2182,6,0161(brokerage business),5672,-13,6,0161(brokerage business),5749,183
7,0123(brokerage business),4002,1995,7,0004(brokerage business),5349,-791,7,0081(brokerage business),5583,-36
8,0069(brokerage business),2877,615,8,0069(brokerage business),5339,-64,8,0268(brokerage business),5067,-1066
9,0161(brokerage business),2726,1115,9,0139(brokerage business),5241,1,9,0069(brokerage business),5011,163
10,0177(brokerage business),2143,1998,10,0268(brokerage business),4776,-243,10,0275(brokerage business),4894,199
11,0081(brokerage business),2048,782,11,0137(brokerage business),4623,495,11,0123(brokerage business),4219,91
12,0009(brokerage business),2032,1176,12,0043(brokerage business),4317,-30,12,0137(brokerage business),4153,561
13,0268(brokerage business),1983,667,13,0123(brokerage business),3990,7,13,0043(brokerage business),4026,9
14,0082(brokerage business),1908,964,14,0059(brokerage business),3693,-66,14,0059(brokerage business),3866,-278
15,0240(brokerage business),1857,1023,15,0275(brokerage business),3595,222,15,0004(brokerage business),3107,339
16,0253(brokerage business),1849,883,16,0239(brokerage business),3536,1221,16,0103(brokerage business),2639,-1113
17,0137(brokerage business),1760,626,17,0163(brokerage business),2754,1390,17,0001(brokerage business),1785,82
18,0259(brokerage business),1708,1455,18,0372(brokerage business),2126,-76,18,0333(brokerage business),1577,80
19,0274(brokerage business),1683,1588,19,0335(brokerage business),1288,92,19,0177(brokerage business),1330,-240
20,0308(brokerage business),1430,1167,20,0274(brokerage business),1101,802,20,0253(brokerage business),1122,376
Total,,81466,35967,Total,,91397,2904,Total,,91029,-172
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2612,,,,,,,,,,2026-08-20,
1,0163(brokerage business),19335,7945,1,0004(brokerage business),10855,1038,1,0004(brokerage business),11406,6
2,0148(brokerage business),13500,4952,2,0148(brokerage business),10296,1690,2,0272(brokerage business),10329,2092
3,0004(brokerage business),8148,2187,3,0239(brokerage business),6831,736,3,0103(brokerage business),8541,1151
4,0275(brokerage business),7704,2055,4,0335(brokerage business),6176,727,4,0123(brokerage business),6175,-953
5,0123(brokerage business),5372,3041,5,0177(brokerage business),5744,711,5,0238(brokerage business),4873,-791
6,0253(brokerage business),5326,2246,6,0272(brokerage business),4534,208,6,0082(brokerage business),3534,386
7,0272(brokerage business),4724,3729,7,0240(brokerage business),3783,-28,7,0148(brokerage business),2855,-2230
8,0308(brokerage business),3662,2192,8,0009(brokerage business),3589,767,8,0069(brokerage business),2815,28
9,0103(brokerage business),2954,2591,9,0103(brokerage business),3144,1321,9,0018(brokerage business),2791,-140
10,0059(brokerage business),2863,2142,10,0084(brokerage business),3000,0,10,0240(brokerage business),2765,186
11,0177(brokerage business),2034,1331,11,0389(brokerage business),2620,-57,11,0333(brokerage business),2636,393
12,0240(brokerage business),1930,999,12,0163(brokerage business),2271,-786,12,0253(brokerage business),2634,408
13,0096(brokerage business),1837,1672,13,0253(brokerage business),2187,200,13,0268(brokerage business),2560,214
14,0069(brokerage business),1689,703,14,0059(brokerage business),2002,-210,14,0096(brokerage business),2202,210
15,0311(brokerage business),1674,1038,15,0275(brokerage business),1897,-141,15,0275(brokerage business),1949,197
16,0259(brokerage business),1511,271,16,0137(brokerage business),1647,349,16,0323(brokerage business),1718,99
17,0333(brokerage business),1362,811,17,0003(brokerage business),1345,-650,17,0153(brokerage business),1610,-83
18,0257(brokerage business),1268,889,18,0323(brokerage business),1179,-84,18,0244(brokerage business),1550,255
19,0299(brokerage business),1245,1115,19,0308(brokerage business),1167,447,19,0299(brokerage business),1470,1030
20,0009(brokerage business),1110,759,20,0018(brokerage business),1002,274,20,0308(brokerage business),1470,-15
Total,,89248,42668,Total,,75269,6512,Total,,75883,2443
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：brall,,,,,,,2026-08-20,,,,
Name of FF Member/OSBP,683160,125170,Name of FF Member/OSBP,172559,-1213,Name of FF Member/OSBP,172559,-1213,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2609,,,,,,,,,,2026-08-20,
1,0148(brokerage business),17384,3926,1,0004(brokerage business),2870,-296,1,0004(brokerage business),1274,-88
2,0275(brokerage business),15569,1872,2,0103(brokerage business),1311,60,2,0272(brokerage business),1216,-244
3,0004(brokerage business),13136,2392,3,0148(brokerage business),1110,-109,3,0163(brokerage business),1122,-115
4,0163(brokerage business),9191,1362,4,0034(brokerage business),724,434,4,0148(brokerage business),921,-265
5,0253(brokerage business),7097,1369,5,0029(brokerage business),666,3,5,0253(brokerage business),887,-227
6,0081(brokerage business),6092,-1599,6,0069(brokerage business),618,-95,6,0240(brokerage business),760,124
7,0059(brokerage business),3983,1219,7,0163(brokerage business),617,-390,7,0275(brokerage business),598,-319
8,0123(brokerage business),3272,337,8,0253(brokerage business),526,-270,8,0068(brokerage business),448,-11
9,0259(brokerage business),2253,1088,9,0272(brokerage business),455,-110,9,0123(brokerage business),422,-60
10,0240(brokerage business),2208,-476,10,0151(brokerage business),447,-15,10,0298(brokerage business),419,-193
11,0272(brokerage business),1948,639,11,0275(brokerage business),430,-236,11,0034(brokerage business),417,-152
12,0268(brokerage business),1712,52,12,0137(brokerage business),331,-198,12,0295(brokerage business),407,-12
13,0034(brokerage business),1700,154,13,0271(brokerage business),327,-99,13,0059(brokerage business),343,-30
14,0009(brokerage business),1275,265,14,0001(brokerage business),316,-22,14,0058(brokerage business),331,-3
15,0288(brokerage business),1212,311,15,0059(brokerage business),310,-5,15,0069(brokerage business),296,-27
16,0069(brokerage business),1148,430,16,0081(brokerage business),290,-39,16,0081(brokerage business),292,-53
17,0007(brokerage business),1147,309,17,0323(brokerage business),289,-19,17,0096(brokerage business),289,41
18,0274(brokerage business),1094,204,18,0288(brokerage business),228,-96,18,0372(brokerage business),245,-64
19,0058(brokerage business),1040,462,19,0123(brokerage business),227,4,19,0288(brokerage business),239,-84
20,0298(brokerage business),1032,-803,20,0277(brokerage business),224,216,20,0186(brokerage business),224,-140
Total,,93493,13513,Total,,12316,-1282,Total,,11150,-1922
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2610,,,,,,,,,,2026-08-20,
1,0004(brokerage business),71802,16267,1,0004(brokerage business),15516,729,1,0004(brokerage business),13486,949
2,0148(brokerage business),71495,14302,2,0148(brokerage business),11382,1094,2,0148(brokerage business),10118,1583
3,0163(brokerage business),43300,18482,3,0323(brokerage business),9783,55,3,0323(brokerage business),9996,107
4,0253(brokerage business),31677,7709,4,0163(brokerage business),7403,288,4,0163(brokerage business),6838,1014
5,0275(brokerage business),30132,1874,5,0268(brokerage business),6282,-346,5,0268(brokerage business),5628,-106
6,0081(brokerage business),26986,4544,6,0123(brokerage business),5383,538,6,0272(brokerage business),5225,81
7,0240(brokerage business),19382,2857,7,0103(brokerage business),4835,791,7,0123(brokerage business),5121,235
8,0123(brokerage business),18847,388,8,0253(brokerage business),4590,317,8,0082(brokerage business),4778,606
9,0161(brokerage business),15976,875,9,0096(brokerage business),3267,6,9,0253(brokerage business),3614,310
10,0272(brokerage business),9197,807,10,0272(brokerage business),3034,264,10,0096(brokerage business),3209,-88
11,0268(brokerage business),8802,1790,11,0081(brokerage business),2416,654,11,0103(brokerage business),3065,-526
12,0259(brokerage business),7737,1427,12,0043(brokerage business),1968,-95,12,0029(brokerage business),2892,461
13,0298(brokerage business),7689,800,13,0275(brokerage business),1880,-76,13,0177(brokerage business),2546,720
14,0059(brokerage business),7568,2511,14,0059(brokerage business),1776,-831,14,0275(brokerage business),2445,134
15,0186(brokerage business),7160,1483,15,0240(brokerage business),1588,359,15,0043(brokerage business),1792,-279
16,0034(brokerage business),5695,781,16,0335(brokerage business),1550,-484,16,0240(brokerage business),1606,-577
17,0323(brokerage business),5646,2812,17,0048(brokerage business),1251,2,17,0058(brokerage business),1410,-141
18,0137(brokerage business),4536,1205,18,0153(brokerage business),1136,-62,18,0034(brokerage business),1408,78
19,0308(brokerage business),4367,1196,19,0151(brokerage business),1109,212,19,0069(brokerage business),1392,-271
20,0019(brokerage business),4021,293,20,0082(brokerage business),1093,40,20,0151(brokerage business),1292,-101
Total,,402015,82403,Total,,87242,3455,Total,,87861,4189
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ruall,,,,,,,2026-08-20,,,,
Name of FF Member/OSBP,598986,69158,Name of FF Member/OSBP,187630,6996,Name of FF Member/OSBP,187048,6996,,,
Name of Non-FF Member/OSNBP,0,-100,Name of Non-FF Member/OSNBP,50,0,Name of Non-FF Member/OSNBP,632,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2609,,,,,,,,,,2026-08-20,
1,0163(brokerage business),14937,1427,1,0004(brokerage business),3002,-203,1,0004(brokerage business),3548,-54
2,0148(brokerage business),12687,2573,2,0272(brokerage business),1815,-60,2,0275(brokerage business),1563,-129
3,0253(brokerage business),11035,-1547,3,0148(brokerage business),1498,-50,3,0148(brokerage business),1537,-225
4,0275(brokerage business),8371,1334,4,0082(brokerage business),1388,-27,4,0240(brokerage business),1335,143
5,0004(brokerage business),6738,254,5,0058(brokerage business),1246,-56,5,0253(brokerage business),1325,-404
6,0259(brokerage business),2145,1561,6,0163(brokerage business),1163,-82,6,0123(brokerage business),1296,-47
7,0240(brokerage business),2006,64,7,0096(brokerage business),1126,-109,7,0059(brokerage business),1102,-56
8,0059(brokerage business),1470,238,8,0275(brokerage business),859,9,8,0163(brokerage business),1088,-85
9,0272(brokerage business),1413,3,9,0177(brokerage business),824,56,9,0003(brokerage business),818,14
10,0043(brokerage business),1392,677,10,0103(brokerage business),776,-158,10,0125(brokerage business),758,-41
11,0123(brokerage business),1141,124,11,0240(brokerage business),669,-93,11,0096(brokerage business),659,9
12,0009(brokerage business),1132,299,12,0123(brokerage business),611,53,12,0272(brokerage business),648,-66
13,0103(brokerage business),956,210,13,0253(brokerage business),548,-83,13,0034(brokerage business),564,-60
14,0081(brokerage business),757,258,14,0308(brokerage business),447,-93,14,0077(brokerage business),535,-263
15,0121(brokerage business),683,175,15,0277(brokerage business),415,-11,15,0069(brokerage business),499,4
16,0034(brokerage business),608,5,16,0059(brokerage business),405,7,16,0103(brokerage business),462,-98
17,0042(brokerage business),584,462,17,0077(brokerage business),391,-61,17,0177(brokerage business),461,-58
18,0288(brokerage business),529,175,18,0151(brokerage business),379,-1,18,0268(brokerage business),411,-30
19,0007(brokerage business),496,135,19,0139(brokerage business),370,-22,19,0151(brokerage business),402,-132
20,0029(brokerage business),492,99,20,0323(brokerage business),359,-26,20,0161(brokerage business),379,28
Total,,69572,8526,Total,,18291,-1010,Total,,19390,-1550
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2701,,,,,,,,,,2026-08-20,
1,0004(brokerage business),78113,14253,1,0004(brokerage business),11144,315,1,0004(brokerage business),16377,506
2,0163(brokerage business),72161,2437,2,0148(brokerage business),11085,1797,2,0123(brokerage business),10272,3677
3,0275(brokerage business),41021,8023,3,0163(brokerage business),7273,320,3,0082(brokerage business),8552,-830
4,0148(brokerage business),36678,2215,4,0103(brokerage business),6175,601,4,0148(brokerage business),7481,-1437
5,0253(brokerage business),25583,1411,5,0272(brokerage business),4599,420,5,0275(brokerage business),6333,389
6,0272(brokerage business),24677,13963,6,0240(brokerage business),4399,47,6,0372(brokerage business),6020,44
7,0240(brokerage business),14642,904,7,0268(brokerage business),3145,688,7,0163(brokerage business),4900,637
8,0103(brokerage business),13077,943,8,0253(brokerage business),2969,-190,8,0272(brokerage business),4501,831
9,0081(brokerage business),11971,234,9,0277(brokerage business),2722,821,9,0096(brokerage business),4032,587
10,0161(brokerage business),10783,-6816,10,0082(brokerage business),2707,259,10,0125(brokerage business),3853,-146
11,0259(brokerage business),8301,4983,11,0077(brokerage business),2627,80,11,0253(brokerage business),3631,-175
12,0123(brokerage business),7674,850,12,0018(brokerage business),2590,295,12,0240(brokerage business),3390,189
13,0096(brokerage business),5725,555,13,0323(brokerage business),2447,303,13,0103(brokerage business),3386,174
14,0186(brokerage business),4839,-59,14,0123(brokerage business),2297,239,14,0077(brokerage business),3356,376
15,0034(brokerage business),4813,713,15,0059(brokerage business),2093,-297,15,0151(brokerage business),3102,58
16,0323(brokerage business),4772,-110,16,0274(brokerage business),2066,24,16,0034(brokerage business),2175,277
17,0268(brokerage business),4644,1104,17,0067(brokerage business),2000,243,17,0305(brokerage business),2143,0
18,0059(brokerage business),4606,851,18,0151(brokerage business),1999,109,18,0177(brokerage business),2124,23
19,0298(brokerage business),4036,1374,19,0275(brokerage business),1897,-26,19,0019(brokerage business),1905,28
20,0042(brokerage business),3544,1321,20,0288(brokerage business),1842,-2,20,0059(brokerage business),1678,-1043
Total,,381660,49149,Total,,78076,6046,Total,,99211,4165
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2705,,,,,,,,,,2026-08-20,
1,0253(brokerage business),3276,1088,1,0103(brokerage business),1521,649,1,0082(brokerage business),4706,864
2,0163(brokerage business),2343,1039,2,0004(brokerage business),988,-12,2,0004(brokerage business),1258,-2
3,0389(brokerage business),2156,479,3,0253(brokerage business),667,-105,3,0275(brokerage business),1065,11
4,0148(brokerage business),1323,444,4,0240(brokerage business),653,18,4,0103(brokerage business),910,102
5,0004(brokerage business),1120,290,5,0295(brokerage business),550,-4,5,0372(brokerage business),430,-2
6,0082(brokerage business),943,815,6,0163(brokerage business),463,309,6,0240(brokerage business),425,45
7,0103(brokerage business),813,705,7,0148(brokerage business),453,13,7,0139(brokerage business),236,3
8,0308(brokerage business),589,400,8,0272(brokerage business),357,53,8,0123(brokerage business),203,12
9,0275(brokerage business),345,229,9,0275(brokerage business),352,84,9,0151(brokerage business),203,2
10,0077(brokerage business),316,220,10,0277(brokerage business),328,-11,10,0019(brokerage business),192,9
11,0049(brokerage business),286,55,11,0125(brokerage business),312,133,11,0148(brokerage business),173,74
12,0271(brokerage business),282,265,12,0139(brokerage business),278,230,12,0077(brokerage business),143,3
13,0186(brokerage business),259,-24,13,0121(brokerage business),277,0,13,0096(brokerage business),130,116
14,0139(brokerage business),233,202,14,0006(brokerage business),258,-1,14,0163(brokerage business),112,-140
15,0240(brokerage business),211,-170,15,0059(brokerage business),243,-14,15,0272(brokerage business),109,5
16,0238(brokerage business),189,93,16,0186(brokerage business),196,-59,16,0153(brokerage business),97,6
17,0272(brokerage business),186,26,17,0323(brokerage business),176,-5,17,0335(brokerage business),95,0
18,0096(brokerage business),157,141,18,0096(brokerage business),175,13,18,0177(brokerage business),94,0
19,0016(brokerage business),150,146,19,0049(brokerage business),164,5,19,0319(brokerage business),85,0
20,0125(brokerage business),144,137,20,0151(brokerage business),158,15,20,0137(brokerage business),84,1
Total,,15321,6580,Total,,8569,1311,Total,,10750,1109
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2609,,,,,,,,,,2026-08-20,
1,8163(brokerage business),1830,223,1,8004(brokerage business),782,-37,1,8004(brokerage business),927,56
2,8148(brokerage business),681,30,2,8163(brokerage business),411,175,2,8272(brokerage business),433,-71
3,8004(brokerage business),548,-33,3,8096(brokerage business),348,3,3,8253(brokerage business),425,-1
4,8308(brokerage business),494,301,4,8077(brokerage business),284,-12,4,8148(brokerage business),329,-66
5,8271(brokerage business),304,168,5,8253(brokerage business),202,-53,5,8125(brokerage business),298,24
6,8240(brokerage business),283,-39,6,8272(brokerage business),181,-15,6,8103(brokerage business),233,-251
7,8103(brokerage business),263,261,7,8268(brokerage business),162,0,7,8163(brokerage business),190,89
8,8275(brokerage business),168,102,8,8161(brokerage business),160,-12,8,8308(brokerage business),155,-6
9,8272(brokerage business),140,-11,9,8389(brokerage business),132,-4,9,8268(brokerage business),112,5
10,8288(brokerage business),75,9,10,8323(brokerage business),119,-22,10,8309(brokerage business),105,36
11,8009(brokerage business),71,46,11,8103(brokerage business),112,-12,11,8177(brokerage business),101,-67
12,8123(brokerage business),68,-199,12,8069(brokerage business),103,-1,12,8240(brokerage business),98,-17
13,8177(brokerage business),67,22,13,8082(brokerage business),88,-22,13,8161(brokerage business),68,4
14,8253(brokerage business),62,40,14,8240(brokerage business),75,-4,14,8323(brokerage business),68,-12
15,8059(brokerage business),55,3,15,8009(brokerage business),72,-9,15,8096(brokerage business),64,22
16,8151(brokerage business),46,20,16,8121(brokerage business),67,-1,16,8298(brokerage business),61,-2
17,8137(brokerage business),43,-2,17,8081(brokerage business),62,-16,17,8058(brokerage business),60,0
18,8048(brokerage business),41,39,18,8003(brokerage business),61,-10,18,8186(brokerage business),55,-3
19,8019(brokerage business),36,-28,19,8157(brokerage business),60,-20,19,8288(brokerage business),49,-6
20,8309(brokerage business),36,30,20,8151(brokerage business),58,-12,20,8077(brokerage business),44,0
Total,,5311,982,Total,,3539,-84,Total,,3875,-266
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2610,,,,,,,,,,2026-08-20,
1,8163(brokerage business),24594,1718,1,8163(brokerage business),4667,414,1,8004(brokerage business),8613,369
2,8253(brokerage business),18447,2121,2,8239(brokerage business),4464,185,2,8148(brokerage business),5574,-474
3,8004(brokerage business),12910,-282,3,8004(brokerage business),4282,123,3,8163(brokerage business),3989,120
4,8148(brokerage business),12787,806,4,8148(brokerage business),4278,527,4,8103(brokerage business),3778,1208
5,8275(brokerage business),8565,-579,5,8184(brokerage business),3618,158,5,8272(brokerage business),3713,189
6,8272(brokerage business),4970,1014,6,8103(brokerage business),3320,1436,6,8096(brokerage business),2658,183
7,8081(brokerage business),4674,587,7,8240(brokerage business),1633,110,7,8123(brokerage business),2399,131
8,8103(brokerage business),3210,206,8,8084(brokerage business),1628,-232,8,8253(brokerage business),2130,138
9,8096(brokerage business),2958,-85,9,8335(brokerage business),1429,60,9,8240(brokerage business),2060,276
10,8123(brokerage business),2526,549,10,8295(brokerage business),1178,-5,10,8125(brokerage business),1690,373
11,8186(brokerage business),1942,661,11,8272(brokerage business),1163,-81,11,8177(brokerage business),1612,21
12,8240(brokerage business),1792,217,12,8139(brokerage business),1153,351,12,8019(brokerage business),1363,127
13,8239(brokerage business),1601,-638,13,8253(brokerage business),1148,39,13,8275(brokerage business),1354,9
14,8323(brokerage business),1328,263,14,8308(brokerage business),1132,77,14,8372(brokerage business),1299,-107
15,8059(brokerage business),1296,-463,15,8323(brokerage business),1090,-181,15,8319(brokerage business),925,660
16,8043(brokerage business),1211,244,16,8259(brokerage business),986,3,16,8139(brokerage business),909,96
17,8151(brokerage business),1199,551,17,8009(brokerage business),958,-79,17,8059(brokerage business),809,13
18,8238(brokerage business),1172,635,18,8288(brokerage business),810,78,18,8077(brokerage business),737,19
19,8268(brokerage business),1145,-343,19,8077(brokerage business),780,-20,19,8153(brokerage business),680,-200
20,8274(brokerage business),1125,415,20,8274(brokerage business),768,30,20,8003(brokerage business),631,29
Total,,109452,7597,Total,,40485,2993,Total,,46923,3180
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2611,,,,,,,,,,2026-08-20,
1,8163(brokerage business),12294,1071,1,8103(brokerage business),3584,1011,1,8004(brokerage business),6150,326
2,8253(brokerage business),10524,109,2,8004(brokerage business),3478,62,2,8009(brokerage business),3236,285
3,8148(brokerage business),6960,-694,3,8148(brokerage business),2417,-71,3,8240(brokerage business),2387,298
4,8004(brokerage business),5336,422,4,8184(brokerage business),2217,142,4,8148(brokerage business),2375,41
5,8275(brokerage business),3472,998,5,8349(brokerage business),2101,207,5,8163(brokerage business),2207,-96
6,8009(brokerage business),2679,-224,6,8009(brokerage business),2064,1968,6,8125(brokerage business),1540,182
7,8096(brokerage business),2127,513,7,8274(brokerage business),1573,36,7,8082(brokerage business),1361,10
8,8323(brokerage business),1679,-124,8,8239(brokerage business),1546,877,8,8308(brokerage business),1354,162
9,8103(brokerage business),1491,645,9,8335(brokerage business),1408,14,9,8259(brokerage business),1280,97
10,8081(brokerage business),1476,-141,10,8305(brokerage business),1291,0,10,8177(brokerage business),1264,546
11,8059(brokerage business),1460,271,11,8139(brokerage business),1054,366,11,8008(brokerage business),1151,0
12,8123(brokerage business),1152,334,12,8323(brokerage business),1044,184,12,8103(brokerage business),1147,244
13,8259(brokerage business),1131,-301,13,8240(brokerage business),997,182,13,8058(brokerage business),956,96
14,8239(brokerage business),960,640,14,8163(brokerage business),975,288,14,8275(brokerage business),947,419
15,8308(brokerage business),924,187,15,8177(brokerage business),974,-53,15,8077(brokerage business),846,76
16,8240(brokerage business),850,198,16,8272(brokerage business),892,-9,16,8418(brokerage business),821,22
17,8268(brokerage business),692,201,17,8123(brokerage business),802,80,17,8096(brokerage business),795,601
18,8177(brokerage business),605,428,18,8277(brokerage business),794,-1,18,8268(brokerage business),593,217
19,8069(brokerage business),415,-98,19,8253(brokerage business),569,-3,19,8081(brokerage business),558,101
20,8139(brokerage business),366,251,20,8082(brokerage business),512,5,20,8253(brokerage business),551,53
Total,,56593,4686,Total,,30292,5285,Total,,31519,3680
