"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-08-19,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
14,0103(brokerage business),270,230,14,0004(brokerage business),578,106,14,0148(brokerage business),430,10
15,0009(brokerage business),264,57,15,0299(brokerage business),487,0,15,0153(brokerage business),338,49
16,0268(brokerage business),246,142,16,0034(brokerage business),445,-2,16,0163(brokerage business),263,-24
17,0272(brokerage business),209,-103,17,0276(brokerage business),164,24,17,0349(brokerage business),204,-96
18,0298(brokerage business),170,-24,18,0268(brokerage business),138,16,18,0018(brokerage business),187,3
19,0153(brokerage business),168,-109,19,0320(brokerage business),97,-75,19,0103(brokerage business),178,-20
20,0139(brokerage business),153,-137,20,0082(brokerage business),86,-23,20,0320(brokerage business),153,0
Total,,17511,119,Total,,17313,-101,Total,,17042,-204
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：auall,,,,,,,2026-08-19,,,,
Name of FF Member/OSBP,691687,114148,Name of FF Member/OSBP,316681,-2100,Name of FF Member/OSBP,68746,735,,,
Name of Non-FF Member/OSNBP,24857,8286,Name of Non-FF Member/OSNBP,33873,787,Name of Non-FF Member/OSNBP,281808,-2048,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2610,,,,,,,,,,2026-08-19,
1,0004(brokerage business),109669,23968,1,0004(brokerage business),31852,753,1,0004(brokerage business),10008,916
2,0148(brokerage business),63170,3343,2,0148(brokerage business),14657,316,2,0148(brokerage business),2993,-228
3,0163(brokerage business),45385,9073,3,0272(brokerage business),10686,416,3,0163(brokerage business),2874,-24
4,0308(brokerage business),27501,3383,4,0163(brokerage business),7993,1,4,0240(brokerage business),2164,72
5,0253(brokerage business),27403,7889,5,0103(brokerage business),7837,-577,5,0268(brokerage business),1673,-51
6,0275(brokerage business),22776,1884,6,0082(brokerage business),6055,687,6,0306(brokerage business),1654,0
7,0272(brokerage business),18526,7875,7,0288(brokerage business),5392,-95,7,0253(brokerage business),1636,-115
8,0009(brokerage business),15675,2088,8,0253(brokerage business),4908,-426,8,0272(brokerage business),1624,358
9,0240(brokerage business),11063,1388,9,0034(brokerage business),4404,283,9,0001(brokerage business),1602,-293
10,0081(brokerage business),10842,1542,10,0240(brokerage business),4239,-287,10,0082(brokerage business),1257,25
11,0268(brokerage business),10166,1169,11,0268(brokerage business),3960,211,11,0049(brokerage business),1203,-75
12,0034(brokerage business),9603,1221,12,0067(brokerage business),3909,-651,12,0275(brokerage business),952,-357
13,0372(brokerage business),9516,644,13,0042(brokerage business),3773,18,13,0034(brokerage business),918,-28
14,0123(brokerage business),8539,1010,14,0335(brokerage business),3558,-180,14,0372(brokerage business),821,301
15,0077(brokerage business),7436,-167,15,0161(brokerage business),3275,15,15,0009(brokerage business),765,1
16,0096(brokerage business),7378,1124,16,0169(brokerage business),3128,102,16,0059(brokerage business),759,120
17,0059(brokerage business),6662,-11,17,0274(brokerage business),3022,-402,17,0058(brokerage business),601,-77
18,0298(brokerage business),6563,347,18,0096(brokerage business),2722,-182,18,0186(brokerage business),554,10
19,0103(brokerage business),5814,338,19,0323(brokerage business),2441,-432,19,0308(brokerage business),545,-5
20,0067(brokerage business),5609,2927,20,0275(brokerage business),2240,-41,20,0096(brokerage business),541,-8
Total,,429296,71035,Total,,130051,-471,Total,,35144,542
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2612,,,,,,,,,,2026-08-19,
1,0004(brokerage business),17821,6040,1,0004(brokerage business),15740,550,1,0148(brokerage business),2642,-28
2,0148(brokerage business),11855,3031,2,0148(brokerage business),12065,267,2,0025(brokerage business),1477,27
3,0253(brokerage business),8445,994,3,0163(brokerage business),6539,138,3,0096(brokerage business),1334,20
4,0308(brokerage business),6706,2107,4,0253(brokerage business),3943,-52,4,0268(brokerage business),1113,5
5,0163(brokerage business),6274,1531,5,0103(brokerage business),3155,297,5,0009(brokerage business),792,152
6,0009(brokerage business),5730,999,6,0240(brokerage business),2927,9,6,0049(brokerage business),789,233
7,0275(brokerage business),3737,-1635,7,0067(brokerage business),2688,3,7,0089(brokerage business),746,7
8,0059(brokerage business),2638,-57,8,0082(brokerage business),2668,189,8,0004(brokerage business),606,-47
9,0272(brokerage business),2219,529,9,0272(brokerage business),2514,177,9,0034(brokerage business),502,-11
10,0081(brokerage business),1717,384,10,0003(brokerage business),2398,-11,10,0001(brokerage business),464,-1
11,0268(brokerage business),1455,-133,11,0123(brokerage business),1896,7,11,0372(brokerage business),429,0
12,0096(brokerage business),1433,87,12,0274(brokerage business),1860,36,12,0052(brokerage business),416,0
13,0123(brokerage business),1396,368,13,0268(brokerage business),1810,56,13,0042(brokerage business),342,-73
14,0240(brokerage business),1289,305,14,0288(brokerage business),1771,224,14,0272(brokerage business),314,-34
15,0311(brokerage business),951,360,15,0349(brokerage business),1595,35,15,0418(brokerage business),220,0
16,0271(brokerage business),938,609,16,0308(brokerage business),1488,151,16,0276(brokerage business),210,0
17,0288(brokerage business),906,430,17,0096(brokerage business),1462,29,17,0059(brokerage business),208,-1
18,0116(brokerage business),861,522,18,0069(brokerage business),1383,-38,18,0163(brokerage business),176,22
19,0007(brokerage business),812,179,19,0025(brokerage business),1368,-17,19,0139(brokerage business),173,1
20,0103(brokerage business),773,357,20,0323(brokerage business),1191,-347,20,0108(brokerage business),145,-1
Total,,77956,17007,Total,,70461,1703,Total,,13098,271
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2702,,,,,,,,,,2026-08-19,
1,0148(brokerage business),5785,908,1,0148(brokerage business),2629,24,1,0004(brokerage business),277,-53
2,0004(brokerage business),5176,1819,2,0067(brokerage business),1088,44,2,0042(brokerage business),130,5
3,0253(brokerage business),2733,1148,3,0004(brokerage business),803,21,3,0148(brokerage business),62,-9
4,0163(brokerage business),2111,635,4,0163(brokerage business),653,47,4,0058(brokerage business),56,1
5,0308(brokerage business),1233,473,5,0123(brokerage business),523,10,5,0239(brokerage business),40,19
6,0081(brokerage business),1218,274,6,0253(brokerage business),304,-10,6,0169(brokerage business),36,1
7,0009(brokerage business),922,127,7,0103(brokerage business),285,67,7,0007(brokerage business),33,-1
8,0240(brokerage business),745,222,8,0268(brokerage business),246,-69,8,0323(brokerage business),33,3
9,0059(brokerage business),690,56,9,0288(brokerage business),228,3,9,0311(brokerage business),32,-3
10,0275(brokerage business),689,-487,10,0272(brokerage business),213,-6,10,0163(brokerage business),31,-24
11,0272(brokerage business),391,23,11,0240(brokerage business),203,25,11,0372(brokerage business),31,0
12,0161(brokerage business),345,120,12,0018(brokerage business),182,7,12,0268(brokerage business),30,-8
13,0123(brokerage business),330,-165,13,0161(brokerage business),166,2,13,0333(brokerage business),30,4
14,0116(brokerage business),215,117,14,0008(brokerage business),136,28,14,0088(brokerage business),28,-7
15,0139(brokerage business),190,154,15,0034(brokerage business),136,-5,15,0081(brokerage business),22,1
16,0156(brokerage business),185,-62,16,0323(brokerage business),126,2,16,0272(brokerage business),21,-27
17,0268(brokerage business),185,31,17,0308(brokerage business),121,6,17,0253(brokerage business),20,-5
18,0096(brokerage business),176,39,18,0081(brokerage business),111,59,18,0009(brokerage business),18,1
19,0007(brokerage business),174,25,19,0298(brokerage business),103,6,19,0244(brokerage business),18,1
20,0238(brokerage business),172,59,20,0311(brokerage business),99,1,20,0096(brokerage business),17,-8
Total,,23665,5516,Total,,8355,262,Total,,965,-109
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：agall,,,,,,,2026-08-19,,,,
Name of FF Member/OSBP,2142970,112923,Name of FF Member/OSBP,518861,-3062,Name of FF Member/OSBP,372022,-2030,,,
Name of Non-FF Member/OSNBP,5430,-1313,Name of Non-FF Member/OSNBP,33900,252,Name of Non-FF Member/OSNBP,180739,-780,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2610,,,,,,,,,,2026-08-19,
1,0004(brokerage business),187325,12982,1,0004(brokerage business),26857,-2769,1,0148(brokerage business),27658,-768
2,0148(brokerage business),131793,12011,2,0148(brokerage business),19594,-4445,2,0004(brokerage business),24707,1151
3,0163(brokerage business),69744,55,3,0272(brokerage business),16112,-346,3,0137(brokerage business),12475,-610
4,0275(brokerage business),66069,1555,4,0082(brokerage business),11051,755,4,0163(brokerage business),11117,-55
5,0240(brokerage business),55807,-4940,5,0253(brokerage business),10208,890,5,0049(brokerage business),10480,154
6,0253(brokerage business),52420,4847,6,0163(brokerage business),9940,-919,6,0272(brokerage business),10476,-731
7,0308(brokerage business),47121,7918,7,0288(brokerage business),9485,577,7,0372(brokerage business),8947,-46
8,0272(brokerage business),44125,3441,8,0240(brokerage business),8541,-356,8,0253(brokerage business),6864,676
9,0034(brokerage business),33425,-1791,9,0034(brokerage business),8491,1198,9,0006(brokerage business),5308,91
10,0268(brokerage business),31811,1704,10,0103(brokerage business),6882,-222,10,0042(brokerage business),4771,164
11,0081(brokerage business),30316,1323,11,0067(brokerage business),6639,142,11,0123(brokerage business),4453,-445
12,0298(brokerage business),27303,413,12,0268(brokerage business),6117,101,12,0096(brokerage business),4392,-219
13,0059(brokerage business),27161,-343,13,0042(brokerage business),6017,985,13,0001(brokerage business),3841,-658
14,0186(brokerage business),25951,-560,14,0323(brokerage business),5810,-633,14,0059(brokerage business),3746,903
15,0323(brokerage business),17493,-2056,15,0049(brokerage business),4698,-611,15,0034(brokerage business),3729,-327
16,0123(brokerage business),17118,-1828,16,0275(brokerage business),4653,613,16,0315(brokerage business),3726,-470
17,0288(brokerage business),16427,764,17,0161(brokerage business),4414,-8,17,0103(brokerage business),3283,-71
18,0103(brokerage business),15693,894,18,0069(brokerage business),3907,-87,18,0240(brokerage business),3225,-173
19,0009(brokerage business),15572,-716,19,0308(brokerage business),3895,436,19,0239(brokerage business),3173,492
20,0161(brokerage business),15540,2703,20,0009(brokerage business),3575,-756,20,0288(brokerage business),2828,-260
Total,,928214,38376,Total,,176886,-5455,Total,,159199,-1202
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2612,,,,,,,,,,2026-08-19,
1,0004(brokerage business),29241,1838,1,0004(brokerage business),11195,1518,1,0148(brokerage business),23813,4
2,0148(brokerage business),24336,3603,2,0082(brokerage business),10521,647,2,0004(brokerage business),6787,821
3,0275(brokerage business),18481,3490,3,0272(brokerage business),8327,-100,3,0049(brokerage business),5254,115
4,0163(brokerage business),12241,620,4,0049(brokerage business),7683,-42,4,0163(brokerage business),4049,53
5,0253(brokerage business),9830,1249,5,0163(brokerage business),6814,-62,5,0025(brokerage business),3658,31
6,0308(brokerage business),9118,1739,6,0148(brokerage business),6127,-2992,6,0034(brokerage business),3200,-323
7,0240(brokerage business),8916,-481,7,0025(brokerage business),5068,-28,7,0272(brokerage business),2663,79
8,0123(brokerage business),8260,551,8,0268(brokerage business),4619,318,8,0009(brokerage business),2628,173
9,0059(brokerage business),6519,768,9,0103(brokerage business),4215,-89,9,0048(brokerage business),2176,46
10,0272(brokerage business),5751,2016,10,0043(brokerage business),4140,222,10,0139(brokerage business),2127,-31
11,0034(brokerage business),5613,2358,11,0323(brokerage business),4080,325,11,0082(brokerage business),2040,-33
12,0081(brokerage business),4654,934,12,0253(brokerage business),3522,-99,12,0103(brokerage business),2029,113
13,0268(brokerage business),4405,869,13,0067(brokerage business),3505,1,13,0042(brokerage business),1987,9
14,0009(brokerage business),3375,439,14,0034(brokerage business),3375,246,14,0274(brokerage business),1846,-66
15,0096(brokerage business),3069,-648,15,0288(brokerage business),3026,-5,15,0253(brokerage business),1628,55
16,0161(brokerage business),2705,-58,16,0042(brokerage business),2623,176,16,0240(brokerage business),1580,-12
17,0069(brokerage business),2359,403,17,0240(brokerage business),2535,-86,17,0315(brokerage business),1482,-2
18,0019(brokerage business),2346,772,18,0275(brokerage business),2228,-14,18,0096(brokerage business),1365,-29
19,0138(brokerage business),2112,1337,19,0003(brokerage business),1616,131,19,0059(brokerage business),1359,-81
20,0049(brokerage business),2083,1225,20,0096(brokerage business),1575,-120,20,0288(brokerage business),1087,-112
Total,,165414,23024,Total,,96794,-53,Total,,72758,810
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2702,,,,,,,,,,2026-08-19,
1,0004(brokerage business),41362,5295,1,0043(brokerage business),3318,-2,1,0148(brokerage business),8690,110
2,0148(brokerage business),34790,-3542,2,0323(brokerage business),2895,465,2,0163(brokerage business),3205,686
3,0163(brokerage business),34540,6074,3,0148(brokerage business),2236,-438,3,0042(brokerage business),1956,230
4,0275(brokerage business),20023,1298,4,0004(brokerage business),1673,139,4,0049(brokerage business),1930,361
